School,Overall G,Overall W,Overall L,Overall W-L%,Overall SOS,Points Tm.,Points Opp.,Totals FG,Totals FGA,Totals FG%,Totals 3P,Totals 3PA,Totals 3P%,Totals FT,Totals FTA,Totals FT%,Totals ORB,Totals TRB,Totals AST,Totals STL,Totals BLK,Totals TOV,Totals PF,Class
Abilene Christian,31,20,11,.645,-6.87,75.87096774193549,65.29032258064517,26.258064516129032,58.483870967741936,.449,6.741935483870968,21.806451612903224,.309,16.612903225806452,22.419354838709676,.741,10.870967741935484,33.61290322580645,14.870967741935484,9.451612903225806,2.6129032258064515,14.064516129032258,21.322580645161292,False
Air Force,32,12,20,.375,3.02,73.0625,74.5625,25.0625,54.96875,.456,8.59375,22.9375,.375,14.34375,19.625,.731,7.40625,32.5,14.65625,5.03125,1.34375,12.34375,16.6875,False
Akron,31,24,7,.774,-0.40,75.74193548387096,66.51612903225806,25.419354838709676,57.70967741935484,.440,9.258064516129032,25.64516129032258,.361,15.64516129032258,20.258064516129032,.772,9.741935483870968,37.70967741935484,13.064516129032258,5.096774193548387,2.935483870967742,12.806451612903226,17.677419354838708,False
Alabama A&M,30,8,22,.267,-8.85,61.5,71.53333333333333,21.866666666666667,57.56666666666667,.380,5.133333333333334,18.266666666666666,.281,12.633333333333333,18.833333333333332,.671,9.533333333333333,34.5,10.866666666666667,5.8,2.1,13.033333333333333,17.933333333333334,False
Alabama-Birmingham,32,19,13,.594,-1.64,67.3125,65.25,24.375,53.71875,.454,5.28125,16.09375,.328,13.28125,18.875,.704,10.25,37.0625,10.53125,5.96875,2.90625,14.71875,16.46875,False
Alabama State,32,8,24,.250,-6.53,61.40625,71.03125,21.34375,55.09375,.387,6.5,21.46875,.303,12.21875,19.65625,.622,9.21875,32.21875,10.15625,6.25,2.1875,16.0,19.9375,False
Alabama,31,16,15,.516,8.12,82.0,79.0,27.548387096774192,63.096774193548384,.437,10.774193548387096,30.870967741935484,.349,16.129032258064516,23.258064516129032,.693,11.64516129032258,39.354838709677416,14.225806451612904,6.32258064516129,4.387096774193548,14.870967741935484,20.06451612903226,False
Albany (NY),32,14,18,.438,-5.91,66.46875,68.4375,22.65625,55.25,.410,7.96875,24.1875,.329,13.1875,18.75,.703,8.09375,34.25,12.78125,5.59375,2.8125,13.625,16.65625,False
Alcorn State,30,15,15,.500,-9.64,75.03333333333333,73.2,26.133333333333333,61.2,.427,8.933333333333334,24.433333333333334,.366,13.833333333333334,18.6,.744,11.0,37.2,13.466666666666667,7.966666666666667,3.2666666666666666,14.433333333333334,18.3,False
American,30,16,14,.533,-6.50,71.63333333333334,69.5,26.533333333333335,58.1,.457,6.866666666666666,20.2,.340,11.7,16.633333333333333,.703,8.9,32.6,12.8,8.0,3.533333333333333,12.3,17.366666666666667,False
Appalachian State,33,18,15,.545,-0.01,68.36363636363636,67.33333333333333,23.484848484848484,54.54545454545455,.431,6.424242424242424,21.181818181818183,.303,14.969696969696969,22.454545454545453,.667,9.787878787878787,34.93939393939394,11.545454545454545,7.454545454545454,2.242424242424242,13.333333333333334,15.575757575757576,False
Arizona State,31,20,11,.645,8.10,73.80645161290323,70.45161290322581,26.322580645161292,61.41935483870968,.429,7.32258064516129,22.677419354838708,.323,13.838709677419354,19.903225806451612,.695,10.064516129032258,35.96774193548387,11.129032258064516,8.03225806451613,3.3548387096774195,13.161290322580646,18.612903225806452,False
Arizona,32,21,11,.656,8.40,76.40625,65.3125,26.5625,59.53125,.446,7.28125,20.65625,.352,16.0,21.84375,.732,10.90625,37.4375,15.375,6.75,3.71875,11.8125,18.53125,False
Little Rock,31,21,10,.677,-1.07,73.2258064516129,69.41935483870968,25.06451612903226,53.32258064516129,.470,6.064516129032258,17.516129032258064,.346,17.032258064516128,24.0,.710,9.903225806451612,35.354838709677416,14.903225806451612,6.903225806451613,3.6451612903225805,15.451612903225806,18.612903225806452,False
Arkansas-Pine Bluff,30,4,26,.133,-6.41,53.833333333333336,68.3,19.6,49.43333333333333,.396,3.7666666666666666,14.3,.263,10.866666666666667,18.466666666666665,.588,8.9,31.333333333333332,9.6,7.2,3.2333333333333334,17.7,20.566666666666666,False
Arkansas State,32,16,16,.500,-0.72,70.6875,71.90625,23.4375,53.6875,.437,5.75,17.03125,.338,18.0625,25.4375,.710,9.875,32.9375,13.8125,6.875,2.65625,12.96875,20.46875,False
Arkansas,32,20,12,.625,7.27,75.8125,69.625,25.25,57.03125,.443,7.59375,22.75,.334,17.71875,24.25,.731,7.46875,31.5625,11.90625,7.90625,3.875,11.53125,19.9375,False
Army,30,15,15,.500,-6.68,70.93333333333334,72.03333333333333,27.366666666666667,58.06666666666667,.471,7.166666666666667,21.5,.333,9.033333333333333,14.7,.615,6.7,33.86666666666667,16.233333333333334,5.566666666666666,1.6333333333333333,11.8,14.8,False
Auburn,31,25,6,.806,7.39,78.03225806451613,70.38709677419355,26.06451612903226,60.25806451612903,.433,8.129032258064516,26.580645161290324,.306,17.774193548387096,26.387096774193548,.674,13.580645161290322,40.83870967741935,12.806451612903226,6.419354838709677,4.870967741935484,12.870967741935484,19.225806451612904,False
Austin Peay,33,21,12,.636,-4.14,76.33333333333333,71.48484848484848,27.03030303030303,58.878787878787875,.459,6.757575757575758,19.515151515151516,.346,15.515151515151516,21.666666666666668,.716,11.818181818181818,36.03030303030303,13.151515151515152,6.606060606060606,3.0303030303030303,12.818181818181818,18.303030303030305,False
Ball State,31,18,13,.581,-1.65,69.51612903225806,62.516129032258064,24.161290322580644,56.58064516129032,.427,9.129032258064516,27.161290322580644,.336,12.064516129032258,17.419354838709676,.693,8.774193548387096,36.096774193548384,13.451612903225806,6.645161290322581,3.3870967741935485,13.32258064516129,16.0,False
Baylor,30,26,4,.867,9.13,71.13333333333334,60.13333333333333,25.433333333333334,59.266666666666666,.429,7.666666666666667,21.866666666666667,.351,12.6,18.266666666666666,.690,12.9,36.86666666666667,13.766666666666667,8.133333333333333,4.4,11.9,16.966666666666665,False
Belmont,33,26,7,.788,-6.23,79.60606060606061,67.9090909090909,29.87878787878788,62.84848484848485,.475,9.696969696969697,27.515151515151516,.352,10.151515151515152,14.242424242424242,.713,8.787878787878787,37.333333333333336,18.303030303030305,7.545454545454546,3.212121212121212,11.878787878787879,15.06060606060606,False
Bethune-Cookman,30,16,14,.533,-8.98,74.63333333333334,72.23333333333333,26.066666666666666,61.4,.425,6.133333333333334,19.2,.319,16.366666666666667,23.366666666666667,.700,11.8,39.166666666666664,12.066666666666666,7.233333333333333,2.966666666666667,15.5,19.7,False
Binghamton,29,10,19,.345,-4.62,69.44827586206897,76.58620689655173,24.724137931034484,60.3448275862069,.410,9.586206896551724,28.93103448275862,.331,10.413793103448276,14.379310344827585,.724,9.586206896551724,34.93103448275862,11.689655172413794,5.206896551724138,3.0344827586206895,12.344827586206897,16.517241379310345,False
Boise State,32,20,12,.625,4.39,75.9375,69.46875,25.90625,57.90625,.447,8.40625,24.40625,.344,15.71875,20.9375,.751,8.90625,34.78125,13.0,5.6875,1.4375,12.46875,17.21875,False
Boston College,32,13,19,.406,7.86,64.59375,70.625,23.1875,57.625,.402,7.1875,23.34375,.308,11.03125,16.75,.659,9.40625,33.0625,12.59375,7.65625,2.5625,13.71875,15.8125,False
Boston University,34,21,13,.618,-5.30,70.88235294117646,66.73529411764706,27.029411764705884,58.76470588235294,.460,6.588235294117647,20.205882352941178,.326,10.235294117647058,15.882352941176471,.644,10.088235294117647,36.11764705882353,12.647058823529411,5.5,2.264705882352941,11.294117647058824,15.088235294117647,False
Bowling Green State,31,21,10,.677,0.20,74.51612903225806,72.87096774193549,26.516129032258064,63.483870967741936,.418,7.806451612903226,23.129032258064516,.338,13.67741935483871,18.193548387096776,.752,11.258064516129032,39.935483870967744,12.258064516129032,5.451612903225806,2.2903225806451615,11.064516129032258,17.580645161290324,False
Bradley,34,23,11,.676,0.33,71.70588235294117,65.88235294117646,25.647058823529413,58.11764705882353,.441,6.764705882352941,18.176470588235293,.372,13.647058823529411,18.558823529411764,.735,11.088235294117647,38.529411764705884,13.441176470588236,4.794117647058823,4.0588235294117645,11.764705882352942,16.529411764705884,False
Brigham Young,32,24,8,.750,6.45,79.625,68.375,29.65625,59.28125,.500,10.375,24.53125,.423,9.9375,14.1875,.700,6.53125,33.15625,17.3125,5.8125,2.09375,11.03125,16.03125,False
Brown,27,15,12,.556,-1.72,67.0,68.66666666666667,23.185185185185187,58.370370370370374,.397,6.777777777777778,22.22222222222222,.305,13.851851851851851,18.962962962962962,.730,12.296296296296296,38.25925925925926,11.25925925925926,6.62962962962963,4.37037037037037,15.0,16.703703703703702,False
Bryant,32,15,17,.469,-6.67,70.96875,69.46875,25.0625,60.375,.415,8.40625,26.15625,.321,12.4375,18.375,.677,12.15625,40.28125,13.78125,6.46875,4.375,14.375,18.375,False
Bucknell,34,14,20,.412,-4.32,67.61764705882354,71.02941176470588,24.11764705882353,57.205882352941174,.422,8.205882352941176,23.91176470588235,.343,11.176470588235293,16.264705882352942,.687,8.411764705882353,32.38235294117647,12.058823529411764,7.147058823529412,3.4411764705882355,13.264705882352942,18.58823529411765,False
Buffalo,32,20,12,.625,0.06,78.625,75.78125,28.96875,66.84375,.433,8.15625,25.28125,.323,12.53125,18.6875,.671,14.46875,41.96875,14.78125,7.78125,4.59375,13.65625,18.75,False
Butler,31,22,9,.710,9.14,68.54838709677419,62.12903225806452,25.032258064516128,54.41935483870968,.460,6.838709677419355,20.032258064516128,.341,11.64516129032258,16.0,.728,9.03225806451613,34.806451612903224,12.741935483870968,5.32258064516129,2.6451612903225805,11.258064516129032,16.741935483870968,False
Cal Poly,30,7,23,.233,-0.42,67.56666666666666,74.93333333333334,23.666666666666668,56.166666666666664,.421,6.666666666666667,19.1,.349,13.566666666666666,19.566666666666666,.693,8.133333333333333,32.56666666666667,10.4,6.4,2.466666666666667,13.633333333333333,20.966666666666665,False
Cal State Bakersfield,31,12,19,.387,-3.26,68.03225806451613,67.64516129032258,25.322580645161292,58.16129032258065,.435,4.967741935483871,15.838709677419354,.314,12.419354838709678,18.161290322580644,.684,12.838709677419354,37.25806451612903,11.709677419354838,6.258064516129032,3.032258064516129,13.612903225806452,21.35483870967742,False
