School,Overall G,Overall W,Overall L,Overall W-L%,Overall SOS,Points Tm.,Points Opp.,Totals FG,Totals FGA,Totals FG%,Totals 3P,Totals 3PA,Totals 3P%,Totals FT,Totals FTA,Totals FT%,Totals ORB,Totals TRB,Totals AST,Totals STL,Totals BLK,Totals TOV,Totals PF,Class
Central Connecticut State,30,13,17,.433,-4.04,72.86666666666666,77.06666666666666,26.166666666666668,61.06666666666667,.428,7.066666666666666,20.066666666666666,.352,13.466666666666667,18.4,.732,10.366666666666667,30.2,12.6,7.5,4.333333333333333,12.6,16.133333333333333,False
Central Florida,31,20,11,.645,0.96,70.7741935483871,67.06451612903226,24.774193548387096,54.67741935483871,.453,7.096774193548387,19.870967741935484,.357,14.129032258064516,21.93548387096774,.644,12.03225806451613,32.61290322580645,13.903225806451612,7.516129032258065,4.548387096774194,13.774193548387096,14.064516129032258,False
Central Michigan,31,11,20,.355,-1.21,67.48387096774194,71.80645161290323,21.93548387096774,53.67741935483871,.409,8.064516129032258,24.322580645161292,.332,15.548387096774194,21.258064516129032,.731,10.64516129032258,28.0,13.03225806451613,6.709677419354839,2.096774193548387,12.96774193548387,16.580645161290324,False
Charleston Southern,32,19,13,.594,-5.62,73.78125,67.0,25.5625,60.53125,.422,9.28125,25.8125,.360,13.375,18.90625,.707,13.34375,35.03125,12.34375,7.34375,2.71875,12.3125,15.84375,False
Charlotte,33,21,12,.636,2.75,67.54545454545455,67.60606060606061,24.03030303030303,54.666666666666664,.440,3.4545454545454546,12.878787878787879,.268,16.03030303030303,24.515151515151516,.654,12.787878787878787,34.27272727272727,11.727272727272727,7.454545454545454,3.121212121212121,15.303030303030303,19.727272727272727,False
Chattanooga,32,13,19,.406,-4.97,69.3125,72.4375,23.8125,56.9375,.418,5.21875,17.53125,.298,16.46875,24.78125,.665,13.125,34.28125,11.90625,6.875,2.03125,14.03125,17.8125,False
Chicago State,33,11,22,.333,-4.91,65.18181818181819,68.96969696969697,23.606060606060606,59.06060606060606,.400,7.0,20.96969696969697,.334,10.969696969696969,15.090909090909092,.727,11.181818181818182,29.939393939393938,12.333333333333334,9.424242424242424,2.8484848484848486,14.666666666666666,20.454545454545453,False
Cincinnati NCAA,34,22,12,.647,6.93,66.52941176470588,59.0,23.264705882352942,57.73529411764706,.403,6.764705882352941,21.441176470588236,.316,13.235294117647058,20.470588235294116,.647,14.352941176470589,35.85294117647059,12.205882352941176,7.0588235294117645,6.117647058823529,12.705882352941176,17.794117647058822,True
Citadel,30,8,22,.267,-5.45,64.36666666666666,73.16666666666667,22.7,50.13333333333333,.453,5.866666666666666,16.266666666666666,.361,13.1,18.633333333333333,.703,9.433333333333334,26.866666666666667,15.066666666666666,7.066666666666666,2.3,15.5,15.2,False
Clemson,31,13,18,.419,4.44,61.516129032258064,60.12903225806452,22.483870967741936,53.0,.424,5.064516129032258,16.0,.317,11.483870967741936,17.548387096774192,.654,10.64516129032258,30.548387096774192,10.774193548387096,6.709677419354839,4.774193548387097,11.451612903225806,16.032258064516128,False
Cleveland State,32,14,18,.438,-0.16,64.09375,69.5625,22.90625,54.1875,.423,6.4375,18.78125,.343,11.84375,16.71875,.708,10.625,27.78125,12.15625,7.28125,2.96875,14.125,19.59375,False
Coastal Carolina,29,14,15,.483,-5.22,67.0,63.44827586206897,24.620689655172413,56.06896551724138,.439,4.482758620689655,14.448275862068966,.310,13.275862068965518,20.24137931034483,.656,13.827586206896552,33.724137931034484,10.620689655172415,8.620689655172415,2.103448275862069,14.137931034482758,18.551724137931036,False
Colgate,32,11,21,.344,-2.58,63.53125,69.6875,22.96875,55.0,.418,6.875,20.125,.342,10.71875,15.15625,.707,9.0625,32.21875,12.875,4.625,2.84375,13.21875,17.53125,False
College of Charleston,35,24,11,.686,-3.86,65.62857142857143,62.17142857142857,22.942857142857143,51.97142857142857,.441,5.9714285714285715,17.2,.347,13.771428571428572,20.085714285714285,.686,11.17142857142857,34.114285714285714,11.2,4.257142857142857,4.285714285714286,13.342857142857143,14.342857142857143,False
Colorado State NCAA,35,26,9,.743,5.89,72.94285714285714,63.68571428571428,25.17142857142857,56.02857142857143,.449,5.142857142857143,15.2,.338,17.457142857142856,24.428571428571427,.715,14.085714285714285,37.05714285714286,12.714285714285714,4.628571428571429,2.1142857142857143,11.114285714285714,17.142857142857142,True
Colorado NCAA,33,21,12,.636,7.95,67.57575757575758,63.57575757575758,23.484848484848484,54.18181818181818,.433,5.393939393939394,15.666666666666666,.344,15.212121212121213,22.181818181818183,.686,11.454545454545455,34.18181818181818,9.93939393939394,6.96969696969697,3.1818181818181817,13.303030303030303,15.909090909090908,True
Columbia,28,12,16,.429,-3.48,62.357142857142854,60.5,21.571428571428573,51.25,.421,6.464285714285714,18.607142857142858,.347,12.75,17.107142857142858,.745,9.285714285714286,28.642857142857142,12.035714285714286,6.142857142857143,2.5714285714285716,10.928571428571429,18.607142857142858,False
Connecticut,30,20,10,.667,7.42,69.86666666666666,65.4,24.233333333333334,54.8,.442,6.366666666666666,18.7,.340,15.033333333333333,20.233333333333334,.743,9.2,29.233333333333334,13.666666666666666,7.466666666666667,4.533333333333333,12.233333333333333,16.2,False
Coppin State,32,8,24,.250,-4.20,63.59375,71.15625,21.46875,58.6875,.366,7.59375,24.0,.316,13.0625,18.78125,.696,11.625,29.28125,10.25,7.8125,1.78125,14.75,18.03125,False
Cornell,31,13,18,.419,-2.37,65.80645161290323,69.93548387096774,23.612903225806452,55.70967741935484,.424,6.709677419354839,19.64516129032258,.342,11.870967741935484,16.870967741935484,.704,9.935483870967742,29.838709677419356,11.741935483870968,6.774193548387097,3.5806451612903225,13.290322580645162,17.741935483870968,False
Creighton NCAA,36,28,8,.778,5.16,74.44444444444444,63.166666666666664,26.166666666666668,52.27777777777778,.501,8.527777777777779,20.61111111111111,.414,13.583333333333334,17.88888888888889,.759,8.333333333333334,32.55555555555556,16.916666666666668,4.833333333333333,2.5555555555555554,12.305555555555555,16.333333333333332,True
Dartmouth,28,9,19,.321,-3.17,61.392857142857146,65.85714285714286,21.357142857142858,52.392857142857146,.408,5.678571428571429,16.857142857142858,.337,13.0,17.821428571428573,.729,9.785714285714286,29.178571428571427,10.607142857142858,6.964285714285714,2.5357142857142856,13.5,18.928571428571427,False
Davidson NCAA,34,26,8,.765,-3.45,73.23529411764706,62.05882352941177,24.61764705882353,53.3235294117647,.462,7.529411764705882,20.41176470588235,.369,16.470588235294116,20.705882352941178,.795,9.0,30.823529411764707,13.911764705882353,5.5588235294117645,2.9705882352941178,10.911764705882353,17.676470588235293,True
Dayton,31,17,14,.548,4.27,71.7741935483871,66.6774193548387,25.35483870967742,53.41935483870968,.475,5.870967741935484,15.290322580645162,.384,15.193548387096774,21.193548387096776,.717,11.03225806451613,31.387096774193548,13.96774193548387,5.580645161290323,2.5806451612903225,14.516129032258064,19.774193548387096,False
Delaware State,33,15,18,.455,-5.90,60.515151515151516,63.45454545454545,21.484848484848484,52.45454545454545,.410,5.545454545454546,18.818181818181817,.295,12.0,17.393939393939394,.690,11.090909090909092,28.696969696969695,9.878787878787879,6.909090909090909,5.606060606060606,13.727272727272727,15.606060606060606,False
Delaware,33,19,14,.576,-0.81,68.96969696969697,68.93939393939394,23.515151515151516,55.54545454545455,.423,4.363636363636363,14.121212121212121,.309,17.575757575757574,23.303030303030305,.754,11.545454545454545,35.42424242424242,9.666666666666666,5.393939393939394,4.545454545454546,12.666666666666666,16.848484848484848,False
Denver,32,22,10,.688,0.26,64.875,55.9375,23.09375,48.125,.480,7.875,21.0,.375,10.8125,15.03125,.719,6.25,22.65625,16.125,9.0,4.53125,11.15625,17.40625,False
DePaul,32,11,21,.344,5.61,71.375,75.28125,26.46875,60.96875,.434,4.84375,16.1875,.299,13.59375,19.3125,.704,11.96875,30.375,13.75,8.28125,4.15625,14.28125,19.125,False
Detroit Mercy,33,20,13,.606,1.62,77.81818181818181,70.9090909090909,27.515151515151516,60.333333333333336,.456,7.090909090909091,20.757575757575758,.342,15.696969696969697,21.545454545454547,.729,11.333333333333334,30.242424242424242,14.575757575757576,8.272727272727273,3.393939393939394,10.93939393939394,17.818181818181817,False
Drake,32,15,17,.469,5.14,71.75,72.46875,24.21875,54.125,.447,8.71875,22.5,.388,14.59375,20.34375,.717,8.03125,28.9375,13.53125,5.71875,2.1875,13.75,19.53125,False
Drexel,31,13,18,.419,-0.98,63.0,63.096774193548384,21.93548387096774,53.25806451612903,.412,5.838709677419355,17.419354838709676,.335,13.290322580645162,17.838709677419356,.745,11.193548387096774,31.129032258064516,11.709677419354838,5.096774193548387,1.8709677419354838,11.806451612903226,18.677419354838708,False
Duke NCAA,36,30,6,.833,9.54,77.16666666666667,65.27777777777777,26.666666666666668,56.47222222222222,.472,7.5,18.77777777777778,.399,16.333333333333332,22.11111111111111,.739,9.36111111111111,31.083333333333332,14.305555555555555,6.444444444444445,3.75,10.63888888888889,17.916666666666668,True
Duquesne,30,8,22,.267,3.50,67.6,75.63333333333334,23.8,58.233333333333334,.409,8.133333333333333,24.066666666666666,.338,11.866666666666667,18.433333333333334,.644,11.6,32.233333333333334,12.766666666666667,5.2,3.566666666666667,14.566666666666666,17.433333333333334,False
East Carolina,35,23,12,.657,0.81,76.54285714285714,70.97142857142858,26.34285714285714,58.25714285714286,.452,7.828571428571428,22.4,.349,16.02857142857143,22.4,.716,10.714285714285714,33.142857142857146,17.228571428571428,7.9714285714285715,4.457142857142857,12.685714285714285,17.65714285714286,False
East Tennessee State,32,10,22,.313,-2.25,62.3125,71.375,22.125,54.71875,.404,6.5,19.90625,.327,11.5625,17.3125,.668,9.75,28.03125,10.09375,6.34375,2.21875,13.21875,16.0,False
Eastern Illinois,32,11,21,.344,-5.09,60.40625,64.21875,21.59375,49.4375,.437,6.0,17.125,.350,11.21875,16.90625,.664,9.4375,26.84375,13.125,6.46875,2.09375,12.90625,16.53125,False
Eastern Kentucky,35,25,10,.714,-3.92,73.88571428571429,65.8,25.37142857142857,54.371428571428574,.467,8.771428571428572,24.714285714285715,.355,14.371428571428572,18.4,.781,8.8,25.142857142857142,14.914285714285715,8.857142857142858,2.1714285714285713,11.82857142857143,19.4,False
Eastern Michigan,34,16,18,.471,-1.25,56.64705882352941,59.14705882352941,20.647058823529413,51.5,.401,4.852941176470588,14.705882352941176,.330,10.5,15.676470588235293,.670,11.823529411764707,29.823529411764707,10.705882352941176,7.911764705882353,4.970588235294118,13.911764705882353,16.794117647058822,False
Eastern Washington,31,10,21,.323,-5.48,69.2258064516129,74.51612903225806,24.225806451612904,58.41935483870968,.415,8.516129032258064,25.0,.341,12.258064516129032,18.70967741935484,.655,11.03225806451613,33.03225806451613,13.35483870967742,5.290322580645161,5.67741935483871,13.419354838709678,18.419354838709676,False
Elon,33,21,12,.636,-5.19,68.87878787878788,64.96969696969697,24.666666666666668,57.09090909090909,.432,7.818181818181818,22.696969696969695,.344,11.727272727272727,16.454545454545453,.713,9.181818181818182,31.424242424242426,13.545454545454545,6.606060606060606,3.4242424242424243,11.666666666666666,16.90909090909091,False
Evansville,36,21,15,.583,2.91,69.16666666666667,65.94444444444444,25.0,57.111111111111114,.438,5.75,15.722222222222221,.366,13.416666666666666,18.11111111111111,.741,10.5,30.25,15.944444444444445,5.916666666666667,2.9444444444444446,11.25,17.63888888888889,False
Fairfield,35,19,16,.543,-2.00,60.628571428571426,59.17142857142857,22.257142857142856,52.65714285714286,.423,5.685714285714286,17.97142857142857,.316,10.428571428571429,15.228571428571428,.685,11.085714285714285,30.228571428571428,12.714285714285714,7.085714285714285,3.8285714285714287,13.457142857142857,19.714285714285715,False
Fairleigh Dickinson,31,7,24,.226,-4.65,65.61290322580645,78.96774193548387,23.35483870967742,54.03225806451613,.432,6.129032258064516,17.516129032258064,.350,12.774193548387096,19.032258064516128,.671,8.838709677419354,27.129032258064516,13.03225806451613,5.774193548387097,3.2580645161290325,15.67741935483871,18.419354838709676,False
Florida A&M,31,8,23,.258,-6.21,65.0,72.09677419354838,23.612903225806452,59.645161290322584,.396,5.516129032258065,18.06451612903226,.305,12.258064516129032,19.548387096774192,.627,12.67741935483871,30.483870967741936,10.96774193548387,8.258064516129032,3.3225806451612905,15.64516129032258,19.612903225806452,False
Florida Atlantic,32,14,18,.438,-2.49,65.375,67.625,22.875,54.21875,.422,6.09375,16.90625,.360,13.53125,19.3125,.701,11.34375,33.15625,10.0625,5.21875,5.15625,15.25,18.125,False
Florida Gulf Coast NCAA,37,26,11,.703,-2.07,72.86486486486487,66.72972972972973,26.37837837837838,57.08108108108108,.462,6.675675675675675,19.513513513513512,.342,13.432432432432432,19.89189189189189,.675,11.135135135135135,33.13513513513514,14.135135135135135,8.945945945945946,3.7567567567567566,14.72972972972973,17.54054054054054,True
Florida International,32,18,14,.563,-2.11,69.0625,69.03125,23.9375,56.0625,.427,7.0,21.0,.333,14.1875,20.0625,.707,11.03125,29.4375,11.53125,9.34375,2.71875,15.125,18.84375,False
Florida State,34,18,16,.529,7.23,67.0,68.55882352941177,22.941176470588236,51.705882352941174,.444,5.764705882352941,16.558823529411764,.348,15.352941176470589,20.88235294117647,.735,9.470588235294118,28.11764705882353,11.323529411764707,6.176470588235294,5.0588235294117645,14.617647058823529,17.676470588235293,False
Florida NCAA,37,29,8,.784,6.83,71.4054054054054,54.37837837837838,25.945945945945947,54.32432432432432,.478,8.108108108108109,21.45945945945946,.378,11.405405405405405,16.83783783783784,.677,10.297297297297296,31.864864864864863,14.594594594594595,7.162162162162162,3.2432432432432434,10.837837837837839,14.0,True
Fordham,31,7,24,.226,4.59,64.41935483870968,75.90322580645162,23.161290322580644,57.58064516129032,.402,5.419354838709677,17.419354838709676,.311,12.67741935483871,18.806451612903224,.674,13.419354838709678,34.54838709677419,12.161290322580646,4.935483870967742,4.096774193548387,15.67741935483871,20.322580645161292,False
Fresno State,30,11,19,.367,6.56,59.93333333333333,60.96666666666667,20.333333333333332,52.2,.390,6.066666666666666,17.433333333333334,.348,13.2,19.766666666666666,.668,10.633333333333333,28.866666666666667,9.166666666666666,7.2,3.466666666666667,11.6,19.4,False
Furman,31,7,24,.226,-5.29,60.29032258064516,70.3225806451613,20.774193548387096,50.96774193548387,.408,6.096774193548387,18.225806451612904,.335,12.64516129032258,18.322580645161292,.690,9.483870967741936,28.516129032258064,10.96774193548387,5.290322580645161,3.7419354838709675,14.548387096774194,15.580645161290322,False
Gardner-Webb,34,21,13,.618,-5.93,65.76470588235294,60.76470588235294,23.264705882352942,55.029411764705884,.423,5.588235294117647,17.147058823529413,.326,13.647058823529411,19.08823529411765,.715,12.352941176470589,32.05882352941177,12.882352941176471,7.852941176470588,2.6470588235294117,13.5,17.176470588235293,False
