School,Overall G,Overall W,Overall L,Overall W-L%,Overall SOS,Points Tm.,Points Opp.,Totals FG,Totals FGA,Totals FG%,Totals 3P,Totals 3PA,Totals 3P%,Totals FT,Totals FTA,Totals FT%,Totals ORB,Totals TRB,Totals AST,Totals STL,Totals BLK,Totals TOV,Totals PF,Class
Air Force,28,9,19,.321,2.05,65.46428571428571,70.85714285714286,23.0,55.5,.414,4.857142857142857,15.5,.313,14.607142857142858,20.857142857142858,.700,,34.464285714285715,10.178571428571429,6.357142857142857,3.892857142857143,13.75,19.5,False
Akron,26,8,18,.308,-5.07,62.07692307692308,65.73076923076923,22.307692307692307,51.03846153846154,.437,5.153846153846154,14.153846153846153,.364,12.307692307692308,18.96153846153846,.649,,30.576923076923077,12.153846153846153,6.269230769230769,1.8076923076923077,13.538461538461538,22.03846153846154,False
Alabama-Birmingham,35,21,14,.600,5.68,69.48571428571428,64.4,25.37142857142857,57.08571428571429,.444,5.714285714285714,15.4,.371,13.028571428571428,18.571428571428573,.702,,36.371428571428574,14.314285714285715,7.0285714285714285,3.857142857142857,14.228571428571428,18.571428571428573,False
Alabama State,27,14,13,.519,-9.70,88.07407407407408,84.74074074074075,31.555555555555557,65.62962962962963,.481,4.925925925925926,13.296296296296296,.370,20.037037037037038,28.40740740740741,.705,,38.851851851851855,14.555555555555555,7.185185185185185,1.5555555555555556,20.59259259259259,21.0,False
Alabama,29,16,13,.552,7.83,75.58620689655173,73.72413793103448,26.96551724137931,58.310344827586206,.462,5.862068965517241,17.413793103448278,.337,15.793103448275861,24.20689655172414,.652,,38.51724137931034,11.620689655172415,6.379310344827586,4.137931034482759,16.79310344827586,18.586206896551722,False
Alcorn State,27,7,20,.259,-4.58,76.07407407407408,85.66666666666667,31.14814814814815,65.4074074074074,.476,3.6296296296296298,10.88888888888889,.333,13.592592592592593,19.444444444444443,.699,,37.2962962962963,17.22222222222222,10.777777777777779,3.814814814814815,18.703703703703702,21.555555555555557,False
American,28,11,17,.393,1.15,76.10714285714286,77.42857142857143,25.821428571428573,60.357142857142854,.428,5.928571428571429,16.25,.365,18.535714285714285,25.571428571428573,.725,,38.25,13.75,6.571428571428571,2.5,15.642857142857142,21.821428571428573,False
Appalachian State,28,13,15,.464,-4.27,81.28571428571429,81.96428571428571,29.428571428571427,65.17857142857143,.452,6.714285714285714,21.107142857142858,.318,15.714285714285714,23.5,.669,,37.392857142857146,14.928571428571429,8.571428571428571,4.464285714285714,16.785714285714285,18.607142857142858,False
Arizona State,28,18,10,.643,6.97,84.5,82.28571428571429,30.964285714285715,71.39285714285714,.434,9.392857142857142,27.571428571428573,.341,13.178571428571429,21.107142857142858,.624,,34.75,18.285714285714285,12.035714285714286,3.25,14.607142857142858,18.214285714285715,False
Arizona NCAA,28,24,4,.857,8.28,83.57142857142857,71.35714285714286,30.25,61.92857142857143,.488,5.107142857142857,14.321428571428571,.357,17.964285714285715,26.25,.684,,43.142857142857146,17.357142857142858,6.892857142857143,4.428571428571429,15.892857142857142,18.571428571428573,True
