School,Overall G,Overall W,Overall L,Overall W-L%,Overall SOS,Points Tm.,Points Opp.,Totals FG,Totals FGA,Totals FG%,Totals 3P,Totals 3PA,Totals 3P%,Totals FT,Totals FTA,Totals FT%,Totals ORB,Totals TRB,Totals AST,Totals STL,Totals BLK,Totals TOV,Totals PF,Class
Air Force NCAA,29,22,7,.759,0.08,59.89655172413793,50.86206896551724,20.17241379310345,41.93103448275862,.481,8.448275862068966,22.310344827586206,.379,11.10344827586207,15.620689655172415,.711,6.0,21.482758620689655,13.310344827586206,7.758620689655173,2.3448275862068964,10.96551724137931,16.586206896551722,True
Akron,28,13,15,.464,0.00,71.75,72.14285714285714,24.857142857142858,53.285714285714285,.466,6.178571428571429,17.035714285714285,.363,15.857142857142858,24.571428571428573,.645,11.214285714285714,33.57142857142857,15.107142857142858,7.392857142857143,2.5357142857142856,14.642857142857142,19.428571428571427,False
Alabama A&M,30,13,17,.433,-12.29,70.43333333333334,74.0,24.033333333333335,58.733333333333334,.409,6.2,19.533333333333335,.317,16.166666666666668,23.5,.688,12.9,37.06666666666667,12.6,7.333333333333333,2.6,16.233333333333334,21.666666666666668,False
Alabama-Birmingham NCAA,32,22,10,.688,5.63,75.4375,69.3125,27.5625,62.6875,.440,6.65625,20.1875,.330,13.65625,20.5,.666,12.53125,34.96875,17.625,11.59375,3.59375,13.46875,21.28125,True
Alabama State NCAA,31,16,15,.516,-10.78,61.41935483870968,61.70967741935484,20.612903225806452,49.12903225806452,.420,5.580645161290323,16.677419354838708,.335,14.612903225806452,22.29032258064516,.656,11.612903225806452,34.38709677419355,10.161290322580646,7.064516129032258,3.064516129032258,17.322580645161292,18.741935483870968,True
Alabama NCAA,33,20,13,.606,10.20,72.12121212121212,68.03030303030303,24.636363636363637,54.60606060606061,.451,7.0606060606060606,18.666666666666668,.378,15.787878787878787,22.272727272727273,.709,11.090909090909092,34.78787878787879,11.969696969696969,6.454545454545454,3.3636363636363638,12.818181818181818,18.12121212121212,True
Albany (NY),28,5,23,.179,-7.47,57.892857142857146,65.75,21.357142857142858,53.32142857142857,.401,4.821428571428571,16.25,.297,10.357142857142858,14.035714285714286,.738,10.214285714285714,32.714285714285715,11.214285714285714,6.714285714285714,2.25,15.75,16.928571428571427,False
Alcorn State,29,11,18,.379,-11.79,63.96551724137931,72.34482758620689,22.275862068965516,52.41379310344828,.425,5.586206896551724,15.89655172413793,.351,13.827586206896552,20.413793103448278,.677,11.344827586206897,33.172413793103445,11.344827586206897,6.172413793103448,2.1379310344827585,19.310344827586206,19.482758620689655,False
American,31,18,13,.581,-7.04,67.48387096774194,65.03225806451613,23.419354838709676,53.0,.442,6.645161290322581,18.06451612903226,.368,14.0,20.70967741935484,.676,10.67741935483871,34.41935483870968,13.258064516129032,7.741935483870968,2.3225806451612905,14.225806451612904,18.193548387096776,False
Appalachian State,30,9,21,.300,-1.18,69.7,72.33333333333333,25.533333333333335,62.5,.409,6.8,20.866666666666667,.326,11.833333333333334,18.466666666666665,.641,13.566666666666666,34.9,14.566666666666666,10.8,4.6,16.466666666666665,20.3,False
