School,Overall G,Overall W,Overall L,Overall W-L%,Overall SOS,Points Tm.,Points Opp.,Totals FG,Totals FGA,Totals FG%,Totals 3P,Totals 3PA,Totals 3P%,Totals FT,Totals FTA,Totals FT%,Totals ORB,Totals TRB,Totals AST,Totals STL,Totals BLK,Totals TOV,Totals PF,Class
Abilene Christian,31,13,18,.419,-7.53,71.25806451612904,73.29032258064517,24.870967741935484,54.96774193548387,.452,6.741935483870968,18.387096774193548,.367,14.774193548387096,21.06451612903226,.701,8.67741935483871,31.967741935483872,13.612903225806452,7.516129032258065,2.5161290322580645,13.483870967741936,21.967741935483872,False
Air Force,32,14,18,.438,0.66,68.40625,72.8125,23.5,54.9375,.428,6.3125,18.625,.339,15.09375,22.09375,.683,8.90625,34.59375,13.125,6.125,1.8125,13.21875,19.28125,False
Akron,35,26,9,.743,-1.24,76.62857142857143,68.02857142857142,26.02857142857143,60.31428571428572,.432,11.685714285714285,30.542857142857144,.383,12.885714285714286,18.82857142857143,.684,10.657142857142857,37.42857142857143,14.485714285714286,5.428571428571429,3.914285714285714,10.885714285714286,17.65714285714286,False
Alabama A&M,29,11,18,.379,-10.75,68.06896551724138,70.41379310344827,23.482758620689655,56.275862068965516,.417,6.0344827586206895,20.655172413793103,.292,15.137931034482758,22.137931034482758,.684,11.379310344827585,34.48275862068966,12.620689655172415,5.620689655172414,2.103448275862069,11.724137931034482,19.344827586206897,False
Alabama-Birmingham,33,26,7,.788,-3.07,78.96969696969697,70.39393939393939,28.545454545454547,59.696969696969695,.478,7.575757575757576,20.333333333333332,.373,14.303030303030303,19.818181818181817,.722,11.090909090909092,38.15151515151515,18.393939393939394,6.454545454545454,6.090909090909091,12.545454545454545,17.545454545454547,False
Alabama State,31,14,17,.452,-9.35,71.51612903225806,74.45161290322581,25.419354838709676,61.87096774193548,.411,6.935483870967742,20.870967741935484,.332,13.741935483870968,20.096774193548388,.684,12.612903225806452,37.193548387096776,12.0,5.838709677419355,3.4516129032258065,11.96774193548387,20.838709677419356,False
Alabama,33,18,15,.545,8.62,66.45454545454545,67.93939393939394,22.363636363636363,53.03030303030303,.422,7.848484848484849,23.12121212121212,.339,13.878787878787879,21.575757575757574,.643,9.909090909090908,34.57575757575758,10.515151515151516,5.818181818181818,5.303030303030303,13.272727272727273,19.12121212121212,False
Albany (NY),33,24,9,.727,-7.57,75.60606060606061,66.06060606060606,25.696969696969695,56.06060606060606,.458,5.696969696969697,17.78787878787879,.320,18.515151515151516,24.666666666666668,.751,11.727272727272727,38.666666666666664,12.424242424242424,6.545454545454546,1.5757575757575757,12.515151515151516,17.606060606060606,False
Alcorn State,30,15,15,.500,-9.94,67.13333333333334,72.13333333333334,23.033333333333335,56.4,.408,5.8,18.866666666666667,.307,15.266666666666667,22.533333333333335,.678,12.8,35.733333333333334,9.066666666666666,4.466666666666667,3.7,14.3,18.266666666666666,False
American,31,12,19,.387,-6.08,57.58064516129032,65.6774193548387,20.35483870967742,47.96774193548387,.424,6.290322580645161,18.451612903225808,.341,10.580645161290322,15.193548387096774,.696,7.032258064516129,28.193548387096776,11.225806451612904,5.67741935483871,2.225806451612903,13.806451612903226,18.258064516129032,False
Appalachian State,31,9,22,.290,-1.10,70.54838709677419,77.35483870967742,23.193548387096776,57.903225806451616,.401,8.258064516129032,23.225806451612904,.356,15.903225806451612,22.612903225806452,.703,12.67741935483871,36.83870967741935,11.516129032258064,4.096774193548387,3.3225806451612905,14.903225806451612,21.483870967741936,False
Arizona State,32,15,17,.469,8.96,73.28125,73.96875,24.875,59.96875,.415,7.9375,23.65625,.336,15.59375,22.6875,.687,12.3125,36.78125,12.65625,5.3125,2.6875,12.0,20.28125,False
Arizona NCAA,34,25,9,.735,7.23,80.44117647058823,68.88235294117646,27.823529411764707,57.94117647058823,.480,6.5,17.058823529411764,.381,18.294117647058822,25.38235294117647,.721,11.588235294117647,40.23529411764706,14.264705882352942,4.823529411764706,4.735294117647059,13.0,18.264705882352942,True
Little Rock NCAA,35,30,5,.857,-1.76,71.05714285714286,60.82857142857143,25.314285714285713,55.94285714285714,.453,7.6,19.8,.384,12.82857142857143,17.6,.729,9.257142857142858,34.142857142857146,12.885714285714286,6.571428571428571,3.0285714285714285,10.142857142857142,18.285714285714285,True
Arkansas-Pine Bluff,33,8,25,.242,-5.52,56.57575757575758,70.36363636363636,20.424242424242426,52.18181818181818,.391,6.121212121212121,20.181818181818183,.303,9.606060606060606,15.727272727272727,.611,9.757575757575758,30.424242424242426,9.606060606060606,7.121212121212121,3.727272727272727,15.636363636363637,21.90909090909091,False
Arkansas State,31,11,20,.355,-2.37,73.61290322580645,75.90322580645162,24.838709677419356,59.83870967741935,.415,5.806451612903226,18.387096774193548,.316,18.129032258064516,24.70967741935484,.734,10.774193548387096,40.096774193548384,12.290322580645162,5.064516129032258,4.387096774193548,12.838709677419354,19.774193548387096,False
Arkansas,32,16,16,.500,6.76,78.15625,74.6875,27.59375,62.25,.443,6.75,17.0,.397,16.21875,23.375,.694,11.6875,37.09375,16.1875,7.28125,5.15625,11.15625,21.46875,False
Army,33,19,14,.576,-8.13,76.93939393939394,74.96969696969697,27.12121212121212,63.15151515151515,.429,8.909090909090908,26.575757575757574,.335,13.787878787878787,19.87878787878788,.694,12.363636363636363,40.54545454545455,15.181818181818182,4.9393939393939394,3.727272727272727,13.575757575757576,19.03030303030303,False
Auburn,31,11,20,.355,7.54,70.70967741935483,78.09677419354838,23.35483870967742,58.70967741935484,.398,8.774193548387096,25.774193548387096,.340,15.225806451612904,24.06451612903226,.633,11.161290322580646,36.58064516129032,11.35483870967742,5.354838709677419,4.064516129032258,13.806451612903226,21.225806451612904,False
Austin Peay NCAA,36,18,18,.500,-2.98,76.11111111111111,76.80555555555556,26.25,56.916666666666664,.461,6.194444444444445,17.916666666666668,.346,17.416666666666668,26.0,.670,11.722222222222221,36.833333333333336,13.305555555555555,6.944444444444445,2.8055555555555554,13.944444444444445,17.583333333333332,True
