School,Overall G,Overall W,Overall L,Overall W-L%,Overall SOS,Points Tm.,Points Opp.,Totals FG,Totals FGA,Totals FG%,Totals 3P,Totals 3PA,Totals 3P%,Totals FT,Totals FTA,Totals FT%,Totals ORB,Totals TRB,Totals AST,Totals STL,Totals BLK,Totals TOV,Totals PF,Class
Vermont,29,21,8,.724,-10.81,75.37931034482759,68.3103448275862,27.24137931034483,61.0,.447,6.310344827586207,18.103448275862068,.349,14.586206896551724,19.96551724137931,.731,15.10344827586207,38.689655172413794,14.03448275862069,7.689655172413793,2.5172413793103448,13.931034482758621,23.733333333333334,False
Villanova,32,19,13,.594,6.18,70.8125,66.28125,24.53125,53.09375,.462,5.84375,14.90625,.392,15.90625,21.4375,.742,11.875,38.09375,14.34375,6.65625,3.9375,18.15625,23.733333333333334,False
Virginia Commonwealth,32,21,11,.656,-2.38,72.6875,69.0,25.34375,59.0625,.429,6.59375,19.5,.338,15.40625,22.9375,.672,11.96875,40.09375,12.28125,5.9375,5.5,15.3125,23.733333333333334,False
VMI,28,10,18,.357,0.30,76.46428571428571,82.14285714285714,27.678571428571427,66.03571428571429,.419,7.321428571428571,23.071428571428573,.317,13.785714285714286,19.821428571428573,.695,14.035714285714286,36.464285714285715,15.571428571428571,10.25,2.892857142857143,18.607142857142858,23.733333333333334,False
Virginia Tech,28,10,18,.357,3.99,69.39285714285714,70.82142857142857,24.321428571428573,57.142857142857146,.426,6.928571428571429,20.142857142857142,.344,13.821428571428571,20.178571428571427,.685,14.928571428571429,39.82142857142857,12.678571428571429,6.464285714285714,4.964285714285714,19.142857142857142,23.733333333333334,False
Virginia,29,17,12,.586,7.90,79.58620689655173,74.27586206896552,28.24137931034483,61.03448275862069,.463,5.586206896551724,16.79310344827586,.333,17.517241379310345,24.379310344827587,.719,14.068965517241379,38.275862068965516,14.344827586206897,6.517241379310345,4.517241379310345,15.655172413793103,23.733333333333334,False
Wagner,29,19,10,.655,-9.24,81.44827586206897,76.65517241379311,29.896551724137932,64.17241379310344,.466,7.206896551724138,19.655172413793103,.367,14.448275862068966,20.379310344827587,.709,11.96551724137931,36.41379310344828,17.17241379310345,8.931034482758621,3.310344827586207,15.689655172413794,23.733333333333334,False
Wake Forest NCAA,34,21,13,.618,10.28,82.02941176470588,77.05882352941177,29.441176470588236,61.588235294117645,.478,7.0588235294117645,19.264705882352942,.366,16.08823529411765,21.794117647058822,.738,12.882352941176471,38.5,16.264705882352942,6.470588235294118,4.117647058823529,14.617647058823529,23.733333333333334,True
Washington State,27,6,21,.222,6.94,70.37037037037037,80.37037037037037,24.037037037037038,57.96296296296296,.415,6.481481481481482,20.185185185185187,.321,15.814814814814815,22.40740740740741,.706,12.25925925925926,33.81481481481482,10.88888888888889,6.148148148148148,2.3333333333333335,15.407407407407407,23.733333333333334,False
Washington,29,11,18,.379,10.10,72.0,77.10344827586206,25.24137931034483,57.3448275862069,.440,6.103448275862069,16.551724137931036,.369,15.413793103448276,23.0,.670,12.379310344827585,36.275862068965516,13.379310344827585,5.586206896551724,4.793103448275862,17.310344827586206,23.733333333333334,False
