School,Overall G,Overall W,Overall L,Overall W-L%,Overall SOS,Points Tm.,Points Opp.,Totals FG,Totals FGA,Totals FG%,Totals 3P,Totals 3PA,Totals 3P%,Totals FT,Totals FTA,Totals FT%,Totals ORB,Totals TRB,Totals AST,Totals STL,Totals BLK,Totals TOV,Totals PF,Class
Austin Peay NCAA,31,23,8,.742,-1.98,71.09677419354838,67.7741935483871,24.451612903225808,53.16129032258065,.460,6.193548387096774,17.838709677419356,.347,16.0,23.193548387096776,.690,10.935483870967742,34.96774193548387,13.67741935483871,7.258064516129032,4.612903225806452,15.35483870967742,18.29032258064516,True
Ball State,30,13,17,.433,2.17,73.3,76.03333333333333,25.933333333333334,60.46666666666667,.429,5.366666666666666,16.666666666666668,.322,16.066666666666666,22.133333333333333,.726,13.166666666666666,34.9,10.5,5.2,2.2,12.833333333333334,22.9,False
Baylor,28,14,14,.500,5.44,69.0,68.39285714285714,23.607142857142858,58.0,.407,9.071428571428571,26.535714285714285,.342,12.714285714285714,17.535714285714285,.725,11.714285714285714,34.892857142857146,14.214285714285714,8.321428571428571,2.9642857142857144,13.285714285714286,15.75,False
Belmont,29,17,12,.586,-4.05,72.6896551724138,69.96551724137932,25.75862068965517,55.03448275862069,.468,8.172413793103448,22.310344827586206,.366,13.0,18.689655172413794,.696,10.689655172413794,34.48275862068966,17.0,9.206896551724139,1.793103448275862,16.93103448275862,18.137931034482758,False
Bethune-Cookman,30,8,22,.267,-10.93,64.7,72.9,23.1,55.9,.413,5.7,15.933333333333334,.358,12.8,18.466666666666665,.693,12.3,32.733333333333334,10.966666666666667,8.266666666666667,1.8,15.866666666666667,19.433333333333334,False
Binghamton,27,14,13,.519,-5.13,66.55555555555556,66.18518518518519,24.037037037037038,57.18518518518518,.420,7.666666666666667,21.925925925925927,.350,10.814814814814815,16.0,.676,11.703703703703704,35.925925925925924,12.703703703703704,6.444444444444445,6.518518518518518,15.074074074074074,18.25925925925926,False
Birmingham-Southern,28,19,9,.679,-0.27680000000000005,69.92857142857143,65.28571428571429,24.74843785244147,56.30062332216022,0.43969325153374217,6.28344678988147,18.085818882458845,0.34663190184049036,14.307778928184042,20.612784194063877,0.6936411042944791,11.85349007782843,35.00222223505569,13.710964033907613,7.150801106529572,3.270250920810032,14.921623702061648,19.09798831659031,False
Boise State,29,13,16,.448,0.07,65.41379310344827,66.34482758620689,22.96551724137931,56.06896551724138,.410,5.137931034482759,17.655172413793103,.291,14.344827586206897,20.551724137931036,.698,11.068965517241379,33.0,11.551724137931034,6.448275862068965,3.7586206896551726,14.206896551724139,19.310344827586206,False
Boston College,31,19,12,.613,7.23,79.41935483870968,76.35483870967742,28.032258064516128,59.645161290322584,.470,5.967741935483871,17.258064516129032,.346,17.387096774193548,25.161290322580644,.691,13.580645161290322,36.0,16.838709677419356,6.838709677419355,2.838709677419355,13.35483870967742,18.870967741935484,False
Boston University,31,20,11,.645,-3.42,67.74193548387096,63.225806451612904,23.483870967741936,54.806451612903224,.428,6.580645161290323,19.387096774193548,.339,14.193548387096774,19.129032258064516,.742,10.935483870967742,35.483870967741936,13.548387096774194,5.67741935483871,3.4516129032258065,13.35483870967742,20.193548387096776,False
Bowling Green State,29,13,16,.448,1.95,67.65517241379311,69.37931034482759,21.689655172413794,49.206896551724135,.441,6.379310344827586,17.413793103448278,.366,17.896551724137932,24.275862068965516,.737,9.10344827586207,31.310344827586206,13.03448275862069,7.931034482758621,2.6206896551724137,16.620689655172413,22.06896551724138,False
Bradley,30,12,18,.400,1.20,73.46666666666667,72.3,25.2,57.03333333333333,.442,6.5,17.866666666666667,.364,16.566666666666666,23.566666666666666,.703,11.0,34.233333333333334,13.1,7.7,1.6333333333333333,14.166666666666666,20.533333333333335,False
Brigham Young NCAA,32,23,9,.719,5.29,71.84375,63.5,23.90625,51.6875,.463,6.0625,16.15625,.375,17.96875,23.8125,.755,11.03125,35.4375,13.375,6.9375,2.5625,13.625,21.5,True
Brown,29,17,12,.586,-3.60,73.93103448275862,72.65517241379311,24.655172413793103,53.44827586206897,.461,6.448275862068965,17.689655172413794,.365,18.17241379310345,24.413793103448278,.744,9.655172413793103,32.724137931034484,14.517241379310345,7.724137931034483,3.6551724137931036,15.620689655172415,17.724137931034484,False
Bucknell,29,14,15,.483,-4.97,58.172413793103445,58.827586206896555,19.24137931034483,47.37931034482759,.406,5.896551724137931,17.310344827586206,.341,13.793103448275861,21.79310344827586,.633,9.96551724137931,32.10344827586207,11.89655172413793,6.137931034482759,2.310344827586207,16.0,17.551724137931036,False
Buffalo,28,5,23,.179,-0.57,64.82142857142857,72.21428571428571,23.285714285714285,57.92857142857143,.402,5.392857142857143,18.464285714285715,.292,12.857142857142858,19.142857142857142,.672,13.571428571428571,36.214285714285715,12.642857142857142,6.428571428571429,2.0714285714285716,14.5,22.75,False
Butler NCAA,33,27,6,.818,2.23,67.54545454545455,60.18181818181818,23.818181818181817,50.15151515151515,.475,8.303030303030303,21.181818181818183,.392,11.606060606060606,16.151515151515152,.719,7.909090909090909,27.96969696969697,12.727272727272727,6.2727272727272725,1.7878787878787878,10.696969696969697,16.0,True
Cal Poly,30,16,14,.533,-1.51,68.2,68.56666666666666,23.866666666666667,55.93333333333333,.427,6.333333333333333,20.0,.317,14.133333333333333,19.733333333333334,.716,11.666666666666666,35.06666666666667,12.533333333333333,7.0,4.066666666666666,16.0,19.566666666666666,False
Cal State Fullerton,29,10,19,.345,-3.00,62.93103448275862,66.65517241379311,22.75862068965517,51.793103448275865,.439,4.758620689655173,13.758620689655173,.346,12.655172413793103,19.517241379310345,.648,12.344827586206897,31.413793103448278,11.689655172413794,5.931034482758621,1.5172413793103448,13.241379310344827,18.03448275862069,False
Cal State Northridge,29,14,15,.483,-2.20,71.48275862068965,69.27586206896552,25.17241379310345,55.89655172413793,.450,6.172413793103448,17.551724137931036,.352,14.96551724137931,21.275862068965516,.703,13.172413793103448,35.241379310344826,13.379310344827585,9.137931034482758,1.9310344827586208,16.93103448275862,22.551724137931036,False
UC-Irvine,29,20,9,.690,-1.65,69.96551724137932,64.03448275862068,24.0,53.689655172413794,.447,5.896551724137931,15.586206896551724,.378,16.06896551724138,21.896551724137932,.734,11.413793103448276,34.3448275862069,12.068965517241379,7.310344827586207,2.7586206896551726,14.413793103448276,19.482758620689655,False
UC-Riverside,24,6,18,.250,-0.26,65.625,73.75,22.625,53.0,.427,6.208333333333333,17.791666666666668,.349,14.166666666666666,19.583333333333332,.723,10.833333333333334,31.583333333333332,12.125,5.625,1.4583333333333333,16.916666666666668,21.375,False
UC-Santa Barbara,32,18,14,.563,-1.12,64.5625,60.34375,21.75,49.1875,.442,6.84375,18.1875,.376,14.21875,19.1875,.741,9.0,30.78125,12.90625,5.9375,0.9375,12.46875,18.0625,False
University of California NCAA,31,22,9,.710,7.58,74.2258064516129,70.03225806451613,27.322580645161292,58.67741935483871,.466,6.387096774193548,17.096774193548388,.374,13.193548387096774,19.387096774193548,.681,11.290322580645162,35.32258064516129,15.709677419354838,6.548387096774194,2.806451612903226,13.96774193548387,17.193548387096776,True
Campbell,27,5,22,.185,-6.51,65.03703703703704,77.70370370370371,22.962962962962962,52.44444444444444,.438,6.37037037037037,18.25925925925926,.349,12.74074074074074,18.22222222222222,.699,7.925925925925926,27.703703703703702,14.555555555555555,6.37037037037037,2.740740740740741,15.851851851851851,16.555555555555557,False
Canisius,28,10,18,.357,-2.34,70.25,71.14285714285714,26.392857142857142,60.142857142857146,.439,5.928571428571429,17.25,.344,11.535714285714286,16.357142857142858,.705,11.5,36.75,15.642857142857142,8.142857142857142,3.392857142857143,14.321428571428571,19.357142857142858,False
Centenary (LA),28,14,14,.500,-3.89,76.60714285714286,75.60714285714286,26.857142857142858,56.857142857142854,.472,4.392857142857143,13.678571428571429,.321,18.5,24.357142857142858,.760,11.85349007782843,30.464285714285715,13.607142857142858,9.25,3.75,15.535714285714286,19.714285714285715,False
Central Connecticut State,28,15,13,.536,-8.58,67.53571428571429,67.10714285714286,24.428571428571427,52.857142857142854,.462,5.357142857142857,14.321428571428571,.374,13.321428571428571,17.821428571428573,.747,11.5,33.464285714285715,11.5,5.821428571428571,1.6428571428571428,15.428571428571429,15.535714285714286,False
Central Florida,32,21,11,.656,-5.84,71.625,65.75,25.1875,55.9375,.450,6.34375,18.03125,.352,14.90625,20.40625,.730,12.65625,36.4375,14.0,8.09375,3.15625,15.65625,18.875,False
Central Michigan NCAA,32,25,7,.781,1.79,79.78125,73.3125,27.0,53.5625,.504,7.0,17.9375,.390,18.78125,24.65625,.762,10.84375,33.71875,15.75,7.40625,3.75,18.03125,20.5625,True
Charleston Southern,28,14,14,.500,-8.91,65.28571428571429,65.67857142857143,24.535714285714285,55.464285714285715,.442,3.7142857142857144,13.714285714285714,.271,12.5,16.75,.746,11.071428571428571,32.57142857142857,12.607142857142858,9.892857142857142,3.0714285714285716,14.571428571428571,19.25,False
Charlotte,29,13,16,.448,6.94,68.44827586206897,69.89655172413794,23.82758620689655,60.13793103448276,.396,7.9655172413793105,23.93103448275862,.333,12.827586206896552,20.24137931034483,.634,14.655172413793103,37.89655172413793,14.517241379310345,8.482758620689655,2.0344827586206895,13.724137931034482,18.413793103448278,False
Chattanooga,30,21,9,.700,-3.64,81.16666666666667,74.03333333333333,28.2,58.333333333333336,.483,7.533333333333333,20.5,.367,17.233333333333334,22.766666666666666,.757,17.2,36.733333333333334,16.966666666666665,7.566666666666666,3.2666666666666666,16.666666666666668,18.233333333333334,False
Chicago State,30,3,27,.100,-2.43,63.2,74.96666666666667,23.533333333333335,53.233333333333334,.442,3.8,11.433333333333334,.332,12.333333333333334,19.966666666666665,.618,12.033333333333333,32.63333333333333,12.1,7.2,1.6666666666666667,17.433333333333334,22.033333333333335,False
Cincinnati NCAA,29,17,12,.586,7.45,67.37931034482759,61.93103448275862,23.0,57.0,.404,6.793103448275862,19.75862068965517,.344,14.586206896551724,21.137931034482758,.690,12.620689655172415,35.51724137931034,12.310344827586206,5.241379310344827,4.310344827586207,10.586206896551724,19.17241379310345,True
Citadel,28,8,20,.286,-3.90,66.35714285714286,69.03571428571429,23.178571428571427,56.607142857142854,.409,6.571428571428571,20.75,.317,13.428571428571429,20.285714285714285,.662,11.892857142857142,33.857142857142854,14.035714285714286,8.464285714285714,3.3214285714285716,15.25,20.25,False
Clemson,28,15,13,.536,5.35,68.42857142857143,68.10714285714286,24.464285714285715,55.392857142857146,.442,4.821428571428571,13.892857142857142,.347,14.678571428571429,22.357142857142858,.657,13.428571428571429,35.857142857142854,12.535714285714286,7.107142857142857,2.642857142857143,13.464285714285714,19.142857142857142,False
Cleveland State,30,8,22,.267,0.62,65.63333333333334,73.2,22.9,51.333333333333336,.446,5.9,15.9,.371,13.933333333333334,21.133333333333333,.659,10.433333333333334,31.433333333333334,13.533333333333333,7.066666666666666,4.433333333333334,17.233333333333334,19.5,False
Coastal Carolina,28,13,15,.464,-8.95,67.35714285714286,68.75,23.75,54.92857142857143,.432,6.0,16.357142857142858,.367,13.857142857142858,19.178571428571427,.723,13.535714285714286,35.857142857142854,12.392857142857142,6.357142857142857,1.7857142857142858,16.714285714285715,20.964285714285715,False
Colgate,28,14,14,.500,-6.46,67.75,66.75,25.357142857142858,57.392857142857146,.442,6.607142857142857,18.785714285714285,.352,10.428571428571429,15.142857142857142,.689,10.821428571428571,33.285714285714285,14.428571428571429,7.071428571428571,1.75,14.285714285714286,19.214285714285715,False
College of Charleston,33,25,8,.758,-3.18,74.57575757575758,67.66666666666667,25.87878787878788,58.878787878787875,.440,9.333333333333334,23.90909090909091,.390,13.484848484848484,19.757575757575758,.683,11.515151515151516,35.21212121212121,14.636363636363637,7.666666666666667,4.181818181818182,14.121212121212121,18.96969696969697,False
Colorado State NCAA,33,19,14,.576,4.41,74.24242424242425,71.60606060606061,26.545454545454547,52.515151515151516,.505,4.151515151515151,11.515151515151516,.361,17.0,24.393939393939394,.697,11.333333333333334,35.60606060606061,15.575757575757576,5.424242424242424,4.515151515151516,16.757575757575758,20.666666666666668,True
Colorado NCAA,32,20,12,.625,8.01,75.15625,70.34375,27.15625,61.28125,.443,4.96875,15.21875,.326,15.875,23.71875,.669,14.40625,42.21875,13.25,6.125,6.6875,13.96875,17.75,True
Columbia,27,2,25,.074,-4.83,49.629629629629626,62.074074074074076,16.925925925925927,45.407407407407405,.373,5.037037037037037,16.62962962962963,.303,10.74074074074074,16.0,.671,9.444444444444445,31.074074074074073,9.703703703703704,5.185185185185185,3.4444444444444446,17.074074074074073,18.25925925925926,False
Connecticut NCAA,33,23,10,.697,7.63,79.45454545454545,71.24242424242425,29.21212121212121,62.333333333333336,.469,5.9393939393939394,15.393939393939394,.386,15.090909090909092,22.303030303030305,.677,14.727272727272727,42.63636363636363,15.212121212121213,5.818181818181818,7.666666666666667,15.363636363636363,18.303030303030305,True
Coppin State,28,11,17,.393,-7.39,58.035714285714285,61.642857142857146,21.071428571428573,48.214285714285715,.437,4.428571428571429,11.285714285714286,.392,11.464285714285714,15.678571428571429,.731,9.25,28.678571428571427,9.214285714285714,7.321428571428571,2.0714285714285716,14.857142857142858,15.714285714285714,False
Cornell,27,9,18,.333,-4.27,60.77777777777778,67.81481481481481,21.51851851851852,50.25925925925926,.428,6.37037037037037,18.703703703703702,.341,11.37037037037037,18.074074074074073,.629,9.222222222222221,31.666666666666668,13.444444444444445,7.444444444444445,2.259259259259259,15.518518518518519,18.444444444444443,False
Creighton NCAA,34,29,5,.853,1.03,79.05882352941177,64.76470588235294,28.647058823529413,57.529411764705884,.498,7.9411764705882355,20.38235294117647,.390,13.823529411764707,19.941176470588236,.693,10.970588235294118,33.970588235294116,16.91176470588235,8.323529411764707,4.5,13.558823529411764,17.38235294117647,True
Dartmouth,27,8,19,.296,-5.44,60.18518518518518,63.888888888888886,20.925925925925927,50.074074074074076,.418,8.185185185185185,22.74074074074074,.360,10.148148148148149,14.444444444444445,.703,6.888888888888889,28.703703703703702,13.925925925925926,6.037037037037037,2.5925925925925926,12.333333333333334,18.37037037037037,False
Davidson,27,17,10,.630,-2.25,80.74074074074075,71.11111111111111,27.74074074074074,59.51851851851852,.466,9.962962962962964,23.88888888888889,.417,15.296296296296296,19.666666666666668,.778,15.925925925925926,41.111111111111114,17.037037037037038,6.296296296296297,1.9259259259259258,17.962962962962962,19.74074074074074,False
Dayton NCAA,30,24,6,.800,5.17,72.73333333333333,66.9,24.6,54.6,.451,7.566666666666666,21.1,.359,15.966666666666667,22.366666666666667,.714,13.433333333333334,36.36666666666667,15.066666666666666,5.3,2.933333333333333,13.233333333333333,17.633333333333333,True
Delaware State,27,15,12,.556,-9.57,62.22222222222222,62.592592592592595,21.925925925925927,49.7037037037037,.441,6.592592592592593,17.925925925925927,.368,11.777777777777779,17.14814814814815,.687,10.62962962962963,29.962962962962962,12.148148148148149,6.666666666666667,3.3703703703703702,13.703703703703704,18.37037037037037,False
Delaware,29,15,14,.517,-1.54,68.62068965517241,68.3103448275862,24.20689655172414,59.275862068965516,.408,6.9655172413793105,20.620689655172413,.338,13.241379310344827,18.75862068965517,.706,11.03448275862069,35.44827586206897,14.03448275862069,7.9655172413793105,3.7241379310344827,13.413793103448276,19.103448275862068,False
Denver,32,17,15,.531,-0.28,70.875,69.0625,24.3125,59.65625,.408,7.78125,22.46875,.346,14.46875,19.875,.728,12.78125,36.9375,14.40625,7.1875,1.65625,13.3125,19.1875,False
DePaul,29,16,13,.552,6.49,67.20689655172414,64.86206896551724,23.689655172413794,53.55172413793103,.442,4.413793103448276,13.172413793103448,.335,15.413793103448276,21.448275862068964,.719,13.206896551724139,37.06896551724138,13.0,5.758620689655173,2.0344827586206895,14.758620689655173,18.275862068965516,False
Detroit Mercy,30,18,12,.600,-0.10,70.93333333333334,64.5,26.6,55.4,.480,4.5,13.033333333333333,.345,13.233333333333333,18.966666666666665,.698,11.1,33.63333333333333,13.4,6.333333333333333,2.6,11.8,18.9,False
Drake,30,10,20,.333,1.47,67.23333333333333,70.2,23.233333333333334,50.03333333333333,.464,5.333333333333333,15.6,.342,15.433333333333334,20.833333333333332,.741,8.533333333333333,31.9,13.533333333333333,4.1,1.8666666666666667,14.566666666666666,17.166666666666668,False
Drexel,31,19,12,.613,-1.45,68.61290322580645,65.16129032258064,24.677419354838708,57.32258064516129,.431,6.354838709677419,18.70967741935484,.340,12.903225806451612,19.161290322580644,.673,11.096774193548388,35.67741935483871,14.96774193548387,7.354838709677419,4.838709677419355,13.516129032258064,18.29032258064516,False
Duke NCAA,33,26,7,.788,8.38,81.12121212121212,69.63636363636364,27.181818181818183,60.03030303030303,.453,7.393939393939394,20.363636363636363,.363,19.363636363636363,27.181818181818183,.712,13.06060606060606,36.54545454545455,13.454545454545455,8.666666666666666,5.393939393939394,14.0,21.151515151515152,True
Duquesne,30,9,21,.300,2.29,66.7,73.36666666666666,23.5,52.833333333333336,.445,5.666666666666667,15.466666666666667,.366,14.033333333333333,20.366666666666667,.689,10.866666666666667,33.06666666666667,12.566666666666666,6.733333333333333,3.6,18.933333333333334,19.4,False
East Carolina,27,12,15,.444,4.73,65.18518518518519,65.07407407407408,23.40740740740741,56.55555555555556,.414,4.407407407407407,15.814814814814815,.279,13.962962962962964,20.296296296296298,.688,13.148148148148149,38.074074074074076,12.185185185185185,5.037037037037037,3.7037037037037037,12.851851851851851,17.51851851851852,False
East Tennessee State NCAA,31,20,11,.645,-2.94,82.03225806451613,75.2258064516129,29.0,62.354838709677416,.465,5.387096774193548,15.290322580645162,.352,18.64516129032258,25.516129032258064,.731,14.096774193548388,38.74193548387097,14.451612903225806,11.419354838709678,5.032258064516129,18.096774193548388,19.032258064516128,True
Eastern Illinois,29,14,15,.483,-1.92,77.3103448275862,78.24137931034483,27.517241379310345,62.3448275862069,.441,6.655172413793103,17.75862068965517,.375,15.620689655172415,20.344827586206897,.768,12.482758620689655,35.827586206896555,16.17241379310345,6.310344827586207,2.2758620689655173,13.0,19.482758620689655,False
Eastern Kentucky,28,11,17,.393,-5.03,77.57142857142857,78.03571428571429,28.392857142857142,61.785714285714285,.460,5.714285714285714,17.75,.322,15.071428571428571,22.107142857142858,.682,12.178571428571429,35.214285714285715,15.785714285714286,8.392857142857142,2.8214285714285716,14.642857142857142,22.178571428571427,False
Eastern Michigan,28,14,14,.500,-0.91,78.92857142857143,78.64285714285714,27.392857142857142,58.32142857142857,.470,5.071428571428571,15.964285714285714,.318,19.071428571428573,29.571428571428573,.645,13.75,37.67857142857143,15.142857142857142,6.5,3.2142857142857144,15.321428571428571,21.321428571428573,False
Eastern Washington,31,18,13,.581,-0.80,70.61290322580645,66.87096774193549,24.451612903225808,51.70967741935484,.473,4.645161290322581,13.225806451612904,.351,17.06451612903226,23.258064516129032,.734,9.451612903225806,32.38709677419355,15.129032258064516,7.612903225806452,2.6451612903225805,17.096774193548388,21.35483870967742,False
Elon,27,12,15,.444,-7.97,63.18518518518518,67.96296296296296,23.14814814814815,54.111111111111114,.428,4.333333333333333,13.481481481481481,.321,12.555555555555555,19.074074074074073,.658,12.962962962962964,33.77777777777778,11.481481481481481,7.481481481481482,2.8518518518518516,16.333333333333332,19.37037037037037,False
Evansville,28,12,16,.429,2.97,70.0,73.67857142857143,23.928571428571427,49.5,.483,5.857142857142857,14.964285714285714,.391,16.285714285714285,22.321428571428573,.730,8.785714285714286,31.892857142857142,15.75,5.357142857142857,3.392857142857143,15.928571428571429,19.928571428571427,False
Fairfield,31,19,12,.613,-1.06,70.87096774193549,70.06451612903226,24.129032258064516,54.516129032258064,.443,4.387096774193548,13.290322580645162,.330,18.225806451612904,25.161290322580644,.724,11.774193548387096,37.29032258064516,12.870967741935484,7.580645161290323,5.387096774193548,16.903225806451612,20.096774193548388,False
Fairleigh Dickinson,29,15,14,.517,-9.91,72.62068965517241,74.24137931034483,25.413793103448278,58.10344827586207,.437,8.482758620689655,24.103448275862068,.352,13.310344827586206,18.896551724137932,.704,10.068965517241379,31.344827586206897,14.03448275862069,6.0,2.3448275862068964,14.586206896551724,19.24137931034483,False
Florida A&M,29,17,12,.586,-10.30,71.48275862068965,71.86206896551724,23.482758620689655,54.51724137931034,.431,8.275862068965518,21.310344827586206,.388,16.24137931034483,24.0,.677,11.85349007782843,37.827586206896555,11.172413793103448,7.275862068965517,2.0,17.379310344827587,19.75862068965517,False
Florida Atlantic,28,7,21,.250,-4.18,69.67857142857143,76.82142857142857,25.357142857142858,63.75,.398,6.678571428571429,19.535714285714285,.342,12.285714285714286,18.464285714285715,.665,14.214285714285714,35.964285714285715,12.285714285714286,9.392857142857142,3.6785714285714284,16.821428571428573,23.178571428571427,False
Florida International,29,8,21,.276,-0.19,60.51724137931034,64.44827586206897,21.586206896551722,52.41379310344828,.412,3.8275862068965516,12.275862068965518,.312,13.517241379310345,22.137931034482758,.611,13.620689655172415,35.0,9.862068965517242,7.793103448275862,2.1724137931034484,16.0,19.137931034482758,False
Florida State,29,14,15,.483,7.75,68.06896551724138,66.55172413793103,24.75862068965517,57.310344827586206,.432,6.413793103448276,19.275862068965516,.333,12.137931034482758,18.06896551724138,.672,10.620689655172415,34.48275862068966,13.931034482758621,9.413793103448276,4.482758620689655,14.89655172413793,18.96551724137931,False
Florida NCAA,33,25,8,.758,7.76,75.27272727272727,64.48484848484848,26.757575757575758,56.24242424242424,.476,8.696969696969697,22.272727272727273,.390,13.06060606060606,18.575757575757574,.703,10.666666666666666,34.81818181818182,16.424242424242426,7.545454545454546,3.9696969696969697,13.272727272727273,16.939393939393938,True
Fordham,28,2,26,.071,4.03,64.64285714285714,78.14285714285714,23.142857142857142,56.142857142857146,.412,6.857142857142857,20.535714285714285,.334,11.5,18.607142857142858,.618,11.464285714285714,33.82142857142857,12.107142857142858,7.428571428571429,3.2857142857142856,17.464285714285715,21.107142857142858,False
Fresno State,28,20,8,.714,0.44,71.64285714285714,66.78571428571429,25.892857142857142,57.75,.448,6.535714285714286,18.428571428571427,.355,13.321428571428571,18.857142857142858,.706,13.428571428571429,37.75,14.75,6.571428571428571,4.428571428571429,15.785714285714286,19.928571428571427,False
Furman,31,14,17,.452,-3.15,66.03225806451613,66.2258064516129,24.129032258064516,56.354838709677416,.428,5.451612903225806,16.580645161290324,.329,12.32258064516129,17.870967741935484,.690,12.903225806451612,36.45161290322581,13.193548387096774,7.419354838709677,3.064516129032258,15.0,17.35483870967742,False
