School,Overall G,Overall W,Overall L,Overall W-L%,Overall SOS,Points Tm.,Points Opp.,Totals FG,Totals FGA,Totals FG%,Totals 3P,Totals 3PA,Totals 3P%,Totals FT,Totals FTA,Totals FT%,Totals ORB,Totals TRB,Totals AST,Totals STL,Totals BLK,Totals TOV,Totals PF,Class
Bethune-Cookman,27,1,26,.037,-8.94,60.888888888888886,79.22222222222223,21.85185185185185,57.666666666666664,.379,3.7777777777777777,15.592592592592593,.242,13.407407407407407,23.555555555555557,.569,13.666666666666666,34.55555555555556,8.88888888888889,9.333333333333334,2.962962962962963,23.37037037037037,23.962962962962962,False
Boise State,30,17,13,.567,-0.53,72.36666666666666,69.06666666666666,24.533333333333335,53.06666666666667,.462,7.366666666666666,18.7,.394,15.933333333333334,22.166666666666668,.719,10.033333333333333,27.933333333333334,14.5,9.6,2.8333333333333335,16.333333333333332,21.3,False
Boston College,31,15,16,.484,6.48,69.90322580645162,70.90322580645162,25.516129032258064,56.645161290322584,.450,5.580645161290323,16.516129032258064,.338,13.290322580645162,20.64516129032258,.644,12.483870967741936,35.70967741935484,13.096774193548388,7.67741935483871,3.5161290322580645,16.0,16.838709677419356,False
Boston University,30,19,11,.633,-2.52,70.03333333333333,67.53333333333333,23.933333333333334,54.766666666666666,.437,5.9,16.433333333333334,.359,16.266666666666666,24.8,.656,12.366666666666667,37.46666666666667,15.333333333333334,6.966666666666667,2.9,15.833333333333334,20.433333333333334,False
Bowling Green State,26,10,16,.385,0.97,68.3076923076923,71.38461538461539,22.76923076923077,53.61538461538461,.425,7.038461538461538,19.26923076923077,.365,15.73076923076923,22.03846153846154,.714,10.961538461538462,31.307692307692307,12.384615384615385,6.769230769230769,1.6923076923076923,15.26923076923077,18.884615384615383,False
Bradley,29,15,14,.517,2.11,64.55172413793103,61.10344827586207,22.620689655172413,51.275862068965516,.441,4.172413793103448,11.482758620689655,.363,15.137931034482758,22.20689655172414,.682,10.827586206896552,36.58620689655172,14.931034482758621,6.758620689655173,4.0,15.10344827586207,17.482758620689655,False
Brigham Young,30,9,21,.300,6.08,63.53333333333333,69.76666666666667,19.633333333333333,52.36666666666667,.375,6.466666666666667,21.266666666666666,.304,17.8,24.966666666666665,.713,12.7,35.333333333333336,11.833333333333334,6.466666666666667,2.4,16.2,21.266666666666666,False
Brown,26,6,20,.231,-5.94,56.84615384615385,68.15384615384616,19.307692307692307,50.5,.382,4.769230769230769,15.538461538461538,.307,13.461538461538462,20.923076923076923,.643,10.0,32.88461538461539,10.461538461538462,4.8076923076923075,1.5,14.615384615384615,18.46153846153846,False
Bucknell,28,13,15,.464,-6.81,69.53571428571429,68.64285714285714,24.142857142857142,53.392857142857146,.452,6.714285714285714,18.571428571428573,.362,14.535714285714286,21.142857142857142,.688,11.464285714285714,34.642857142857146,12.464285714285714,6.25,3.25,16.821428571428573,19.178571428571427,False
Buffalo,28,15,13,.536,-6.39,74.92857142857143,72.60714285714286,25.321428571428573,56.214285714285715,.450,6.071428571428571,18.035714285714285,.337,18.214285714285715,25.035714285714285,.728,10.607142857142858,34.57142857142857,15.785714285714286,6.25,2.392857142857143,12.928571428571429,17.642857142857142,False
Butler NCAA,33,22,11,.667,2.76,67.51515151515152,62.18181818181818,22.12121212121212,49.75757575757576,.445,4.606060606060606,14.484848484848484,.318,18.666666666666668,28.151515151515152,.663,11.212121212121213,35.24242424242424,12.121212121212121,5.363636363636363,2.909090909090909,14.878787878787879,18.545454545454547,True
Cal Poly,28,14,14,.500,-3.47,84.53571428571429,85.64285714285714,27.964285714285715,62.82142857142857,.445,8.785714285714286,23.357142857142858,.376,19.821428571428573,28.25,.702,12.357142857142858,35.67857142857143,14.535714285714286,7.571428571428571,2.25,14.928571428571429,20.321428571428573,False
Cal State Fullerton,28,12,16,.429,-0.96,73.42857142857143,74.46428571428571,26.0,59.82142857142857,.435,6.5,17.964285714285715,.362,14.928571428571429,24.285714285714285,.615,13.571428571428571,36.285714285714285,13.142857142857142,8.0,3.392857142857143,17.25,20.392857142857142,False
Cal State Northridge,28,12,16,.429,-3.26,84.14285714285714,80.07142857142857,28.464285714285715,62.892857142857146,.453,8.607142857142858,22.964285714285715,.375,18.607142857142858,26.75,.696,14.785714285714286,38.75,16.678571428571427,8.107142857142858,2.642857142857143,18.25,24.678571428571427,False
UC-Irvine,27,9,18,.333,0.49,62.25925925925926,69.51851851851852,20.88888888888889,52.111111111111114,.401,6.37037037037037,19.074074074074073,.334,14.11111111111111,19.14814814814815,.737,9.37037037037037,30.185185185185187,12.148148148148149,8.25925925925926,1.8888888888888888,16.59259259259259,20.74074074074074,False
UC-Santa Barbara,26,7,19,.269,-0.21,71.57692307692308,76.03846153846153,26.5,57.46153846153846,.461,4.615384615384615,14.538461538461538,.317,13.961538461538462,19.96153846153846,.699,13.115384615384615,35.96153846153846,14.115384615384615,6.5,2.5384615384615383,17.5,19.26923076923077,False
University of California,27,12,15,.444,7.99,70.33333333333333,69.48148148148148,25.59259259259259,58.44444444444444,.438,3.7037037037037037,12.148148148148149,.305,15.444444444444445,22.88888888888889,.675,12.222222222222221,35.51851851851852,11.88888888888889,8.407407407407407,3.5925925925925926,15.62962962962963,19.22222222222222,False
Campbell,27,10,17,.370,-7.74,63.925925925925924,71.14814814814815,21.925925925925927,54.111111111111114,.405,6.851851851851852,19.962962962962962,.343,13.222222222222221,20.333333333333332,.650,12.444444444444445,36.074074074074076,13.481481481481481,6.444444444444445,4.333333333333333,17.555555555555557,18.555555555555557,False
Canisius,27,13,14,.481,-0.48,68.29629629629629,70.92592592592592,23.77777777777778,54.925925925925924,.433,5.7407407407407405,16.62962962962963,.345,15.0,22.22222222222222,.675,13.185185185185185,35.25925925925926,14.333333333333334,5.37037037037037,2.6296296296296298,14.11111111111111,17.666666666666668,False
Centenary (LA),30,10,20,.333,-7.42,69.06666666666666,73.8,24.333333333333332,55.46666666666667,.439,5.6,15.133333333333333,.370,14.8,23.333333333333332,.634,12.957767283839924,35.7,12.666666666666666,7.533333333333333,2.5,15.96729476675173,21.066666666666666,False
Central Connecticut State,26,4,22,.154,-6.29,65.57692307692308,76.76923076923077,24.153846153846153,59.11538461538461,.409,5.730769230769231,16.653846153846153,.344,11.538461538461538,17.192307692307693,.671,13.807692307692308,36.76923076923077,12.307692307692308,7.615384615384615,3.3846153846153846,19.23076923076923,20.653846153846153,False
Central Florida,28,17,11,.607,-7.94,76.07142857142857,71.35714285714286,28.142857142857142,59.82142857142857,.470,4.892857142857143,13.964285714285714,.350,14.892857142857142,22.5,.662,13.392857142857142,38.25,15.321428571428571,9.214285714285714,4.142857142857143,16.75,21.107142857142858,False
Central Michigan,26,5,21,.192,2.47,68.76923076923077,81.42307692307692,23.53846153846154,54.46153846153846,.432,6.1923076923076925,17.923076923076923,.345,15.5,22.807692307692307,.680,10.0,33.80769230769231,12.307692307692308,5.846153846153846,3.0384615384615383,20.73076923076923,22.5,False
Charleston Southern,27,5,22,.185,-8.29,69.74074074074075,78.77777777777777,25.703703703703702,55.888888888888886,.460,4.962962962962963,13.185185185185185,.376,13.37037037037037,20.88888888888889,.640,11.777777777777779,35.03703703703704,11.814814814814815,6.2592592592592595,2.7037037037037037,19.703703703703702,22.40740740740741,False
Charlotte NCAA,31,20,11,.645,6.73,73.64516129032258,68.16129032258064,26.322580645161292,60.193548387096776,.437,5.806451612903226,16.93548387096774,.343,15.193548387096774,21.451612903225808,.708,13.741935483870968,37.935483870967744,15.516129032258064,8.580645161290322,2.3548387096774195,14.419354838709678,18.096774193548388,True
Chattanooga,28,13,15,.464,-4.83,63.25,64.60714285714286,22.357142857142858,55.357142857142854,.404,7.142857142857143,19.678571428571427,.363,11.392857142857142,16.464285714285715,.692,14.464285714285714,33.92857142857143,13.285714285714286,6.285714285714286,1.5,13.25,17.75,False
Chicago State,27,2,25,.074,-3.60,68.03703703703704,89.66666666666667,25.40740740740741,68.74074074074075,.370,5.703703703703703,19.074074074074073,.299,11.518518518518519,18.77777777777778,.613,16.703703703703702,37.48148148148148,11.518518518518519,8.88888888888889,3.185185185185185,16.25925925925926,21.59259259259259,False
Cincinnati NCAA,33,27,6,.818,4.98,76.06060606060606,63.18181818181818,26.09090909090909,57.15151515151515,.457,5.393939393939394,15.545454545454545,.347,18.484848484848484,27.21212121212121,.679,15.787878787878787,40.121212121212125,12.545454545454545,7.818181818181818,4.424242424242424,15.93939393939394,19.181818181818183,True
Citadel,28,15,13,.536,-9.02,65.32142857142857,62.17857142857143,23.035714285714285,52.464285714285715,.439,4.214285714285714,12.392857142857142,.340,15.035714285714286,21.392857142857142,.703,11.678571428571429,36.464285714285715,13.5,5.464285714285714,4.285714285714286,14.25,18.5,False
Clemson NCAA,32,18,14,.563,10.34,72.15625,65.3125,26.3125,55.71875,.472,5.125,15.15625,.338,14.40625,23.46875,.614,12.375,33.8125,15.125,8.0,2.8125,12.6875,21.34375,True
Cleveland State,27,12,15,.444,3.26,64.62962962962963,70.51851851851852,22.074074074074073,55.18518518518518,.400,4.814814814814815,14.481481481481481,.332,15.666666666666666,23.88888888888889,.656,14.148148148148149,36.96296296296296,10.25925925925926,7.555555555555555,3.2222222222222223,18.59259259259259,22.296296296296298,False
Coastal Carolina,27,8,19,.296,-9.25,62.03703703703704,69.18518518518519,21.37037037037037,54.81481481481482,.390,5.703703703703703,16.925925925925927,.337,13.592592592592593,19.666666666666668,.691,13.74074074074074,32.7037037037037,11.333333333333334,8.777777777777779,1.4444444444444444,17.37037037037037,20.22222222222222,False
Colgate,28,10,18,.357,-6.76,74.10714285714286,77.07142857142857,25.928571428571427,62.642857142857146,.414,7.428571428571429,22.785714285714285,.326,14.821428571428571,20.714285714285715,.716,13.035714285714286,36.5,13.928571428571429,9.535714285714286,2.607142857142857,15.178571428571429,20.5,False
College of Charleston NCAA,30,24,6,.800,-9.02,70.06666666666666,55.4,26.133333333333333,56.7,.461,3.5,10.166666666666666,.344,14.3,20.6,.694,12.966666666666667,35.96666666666667,14.466666666666667,10.966666666666667,4.166666666666667,13.366666666666667,16.233333333333334,True
Colorado State,29,20,9,.690,1.55,68.93103448275862,62.13793103448276,24.24137931034483,53.275862068965516,.455,5.137931034482759,15.03448275862069,.342,15.310344827586206,22.79310344827586,.672,12.068965517241379,36.310344827586206,15.517241379310345,6.689655172413793,4.448275862068965,12.689655172413794,17.379310344827587,False
Colorado,27,13,14,.481,4.44,71.4074074074074,72.96296296296296,24.48148148148148,60.666666666666664,.404,5.666666666666667,16.333333333333332,.347,16.77777777777778,24.37037037037037,.688,15.037037037037036,39.18518518518518,15.444444444444445,6.555555555555555,4.037037037037037,14.296296296296296,18.22222222222222,False
Columbia,26,11,15,.423,-8.13,57.19230769230769,62.15384615384615,19.846153846153847,46.96153846153846,.423,5.6923076923076925,17.807692307692307,.320,11.807692307692308,18.807692307692307,.628,8.5,31.76923076923077,11.76923076923077,7.076923076923077,2.076923076923077,15.615384615384615,20.03846153846154,False
Connecticut NCAA,37,32,5,.865,7.89,76.64864864864865,63.86486486486486,27.10810810810811,59.13513513513514,.458,5.945945945945946,16.64864864864865,.357,16.486486486486488,22.486486486486488,.733,14.054054054054054,39.108108108108105,14.297297297297296,8.486486486486486,4.0,14.18918918918919,18.135135135135137,True
Coppin State,29,21,8,.724,-10.29,77.62068965517241,69.72413793103448,26.103448275862068,60.93103448275862,.428,6.9655172413793105,19.724137931034484,.353,18.448275862068964,25.310344827586206,.729,13.068965517241379,36.89655172413793,10.10344827586207,10.310344827586206,2.103448275862069,16.551724137931036,21.896551724137932,False
Cornell,26,9,17,.346,-8.20,62.65384615384615,65.34615384615384,23.26923076923077,55.34615384615385,.420,4.6923076923076925,15.0,.313,11.423076923076923,18.0,.635,13.384615384615385,38.26923076923077,12.807692307692308,5.769230769230769,4.230769230769231,15.461538461538462,19.23076923076923,False
Creighton,28,18,10,.643,1.20,75.0,69.92857142857143,25.821428571428573,56.75,.455,7.25,19.964285714285715,.363,16.107142857142858,23.428571428571427,.688,11.678571428571429,36.857142857142854,15.357142857142858,9.321428571428571,4.535714285714286,16.428571428571427,20.464285714285715,False
Dartmouth,26,7,19,.269,-7.11,56.69230769230769,65.1923076923077,20.46153846153846,50.38461538461539,.406,5.384615384615385,16.807692307692307,.320,10.384615384615385,16.692307692307693,.622,10.692307692307692,33.84615384615385,10.923076923076923,4.769230769230769,2.8076923076923075,15.538461538461538,18.115384615384617,False
Davidson NCAA,30,20,10,.667,-3.74,71.26666666666667,66.23333333333333,24.9,57.53333333333333,.433,6.966666666666667,19.833333333333332,.351,14.5,21.533333333333335,.673,13.866666666666667,37.233333333333334,15.733333333333333,7.433333333333334,2.033333333333333,16.7,19.466666666666665,True
Dayton,33,21,12,.636,4.04,76.0909090909091,71.33333333333333,26.12121212121212,58.0,.450,5.515151515151516,14.727272727272727,.374,18.333333333333332,25.545454545454547,.718,14.696969696969697,39.39393939393939,13.454545454545455,5.545454545454546,2.090909090909091,14.393939393939394,17.96969696969697,False
Delaware State,27,9,18,.333,-10.04,69.96296296296296,80.18518518518519,24.814814814814813,59.03703703703704,.420,4.222222222222222,12.592592592592593,.335,16.11111111111111,24.962962962962962,.645,14.518518518518519,36.851851851851855,11.0,7.62962962962963,3.5185185185185186,21.51851851851852,22.814814814814813,False
Delaware NCAA,30,20,10,.667,-3.42,73.03333333333333,70.36666666666666,25.266666666666666,56.833333333333336,.445,5.9,16.266666666666666,.363,16.6,23.166666666666668,.717,10.666666666666666,35.733333333333334,14.0,8.0,3.033333333333333,16.8,18.766666666666666,True
DePaul,30,7,23,.233,7.50,59.233333333333334,68.76666666666667,21.0,58.266666666666666,.360,5.833333333333333,20.366666666666667,.286,11.4,17.033333333333335,.669,14.2,34.13333333333333,9.6,8.3,2.2,13.166666666666666,17.966666666666665,False
Detroit Mercy NCAA,31,25,6,.806,0.48,74.64516129032258,63.12903225806452,26.35483870967742,57.12903225806452,.461,6.709677419354839,17.870967741935484,.375,15.225806451612904,20.612903225806452,.739,12.548387096774194,35.70967741935484,14.096774193548388,7.387096774193548,3.225806451612903,13.193548387096774,19.258064516129032,True
Drake,27,3,24,.111,1.59,60.96296296296296,75.29629629629629,21.22222222222222,53.592592592592595,.396,6.7407407407407405,20.444444444444443,.330,11.777777777777779,18.22222222222222,.646,10.11111111111111,30.37037037037037,13.25925925925926,8.777777777777779,1.4444444444444444,17.59259259259259,18.962962962962962,False
Drexel,28,13,15,.464,-2.91,66.78571428571429,67.64285714285714,23.75,57.0,.417,5.321428571428571,15.321428571428571,.347,13.964285714285714,20.75,.673,12.0,35.714285714285715,14.035714285714286,4.357142857142857,1.3928571428571428,12.357142857142858,21.0,False
Duke NCAA,36,32,4,.889,9.33,85.61111111111111,64.11111111111111,30.02777777777778,63.27777777777778,.475,7.583333333333333,20.52777777777778,.369,17.97222222222222,26.666666666666668,.674,14.833333333333334,38.25,14.277777777777779,9.416666666666666,5.083333333333333,12.444444444444445,18.61111111111111,True
Duquesne,30,11,19,.367,4.67,72.43333333333334,77.66666666666667,25.8,58.7,.440,5.433333333333334,15.6,.348,15.4,25.133333333333333,.613,14.866666666666667,36.9,13.566666666666666,8.7,3.033333333333333,19.633333333333333,21.233333333333334,False
East Carolina,27,10,17,.370,-1.30,67.44444444444444,67.96296296296296,23.666666666666668,55.25925925925926,.428,6.222222222222222,17.296296296296298,.360,13.88888888888889,20.37037037037037,.682,12.74074074074074,36.074074074074076,11.88888888888889,4.888888888888889,2.6296296296296298,13.851851851851851,20.25925925925926,False
East Tennessee State,27,11,16,.407,-8.36,65.88888888888889,66.92592592592592,23.185185185185187,52.592592592592595,.441,4.444444444444445,13.037037037037036,.341,15.074074074074074,23.48148148148148,.642,11.592592592592593,34.48148148148148,12.592592592592593,6.481481481481482,1.6666666666666667,16.48148148148148,20.555555555555557,False
Eastern Illinois,27,16,11,.593,-5.90,74.4074074074074,71.5925925925926,26.59259259259259,61.074074074074076,.435,6.111111111111111,18.40740740740741,.332,15.11111111111111,22.555555555555557,.670,13.333333333333334,38.44444444444444,15.925925925925926,7.962962962962963,2.2962962962962963,15.296296296296296,19.555555555555557,False
Eastern Kentucky,27,10,17,.370,-4.95,70.25925925925925,76.03703703703704,24.22222222222222,59.888888888888886,.404,6.333333333333333,18.37037037037037,.345,15.481481481481481,23.444444444444443,.660,15.851851851851851,40.592592592592595,12.148148148148149,8.88888888888889,2.1481481481481484,19.62962962962963,23.814814814814813,False
Eastern Michigan NCAA,30,20,10,.667,2.67,79.8,75.53333333333333,30.3,64.43333333333334,.470,7.0,19.066666666666666,.367,12.2,18.4,.663,13.833333333333334,37.36666666666667,15.766666666666667,7.8,3.6666666666666665,14.3,20.0,True
Eastern Washington,27,16,11,.593,-3.13,76.03703703703704,78.88888888888889,27.925925925925927,62.81481481481482,.445,5.7407407407407405,15.481481481481481,.371,14.444444444444445,22.62962962962963,.638,14.0,38.22222222222222,14.925925925925926,8.296296296296296,2.5925925925925926,15.74074074074074,18.62962962962963,False
Evansville,30,15,15,.500,-0.37,69.96666666666667,66.83333333333333,24.2,50.86666666666667,.476,6.433333333333334,16.6,.388,15.133333333333333,20.0,.757,7.6,31.8,15.1,5.4,2.1,14.233333333333333,18.133333333333333,False
Fairfield,27,12,15,.444,-1.81,70.22222222222223,71.25925925925925,24.40740740740741,55.22222222222222,.442,4.37037037037037,14.37037037037037,.304,17.037037037037038,26.444444444444443,.644,14.518518518518519,36.48148148148148,13.185185185185185,8.037037037037036,4.666666666666667,16.59259259259259,25.59259259259259,False
Fairleigh Dickinson NCAA,30,23,7,.767,-5.38,83.7,75.1,28.366666666666667,62.766666666666666,.452,7.766666666666667,21.3,.365,19.2,28.5,.674,17.666666666666668,45.666666666666664,14.6,8.133333333333333,6.166666666666667,19.766666666666666,19.6,True
Florida A&M,28,11,17,.393,-11.83,71.35714285714286,75.60714285714286,25.571428571428573,61.57142857142857,.415,4.607142857142857,12.892857142857142,.357,15.607142857142858,26.892857142857142,.580,16.464285714285715,43.785714285714285,10.75,5.75,6.5,20.785714285714285,22.571428571428573,False
Florida Atlantic,27,5,22,.185,-3.22,61.888888888888886,78.07407407407408,21.444444444444443,53.96296296296296,.397,6.111111111111111,19.37037037037037,.315,12.88888888888889,18.814814814814813,.685,11.296296296296296,34.111111111111114,11.037037037037036,6.037037037037037,1.6666666666666667,18.703703703703702,20.85185185185185,False
Florida International,29,21,8,.724,-5.67,87.34482758620689,79.13793103448276,30.96551724137931,66.82758620689656,.463,8.172413793103448,23.689655172413794,.345,17.24137931034483,26.103448275862068,.661,14.275862068965518,38.03448275862069,16.275862068965516,11.206896551724139,2.3448275862068964,14.586206896551724,21.20689655172414,False
Florida State NCAA,32,18,14,.563,10.77,71.46875,69.3125,26.125,57.1875,.457,4.03125,13.6875,.295,15.1875,22.84375,.665,13.5625,38.75,14.40625,7.40625,5.15625,16.96875,19.71875,True
Florida,29,14,15,.483,6.42,76.13793103448276,73.58620689655173,26.344827586206897,59.48275862068966,.443,9.827586206896552,24.551724137931036,.400,13.620689655172415,20.620689655172413,.661,12.172413793103448,35.793103448275865,14.793103448275861,9.310344827586206,4.517241379310345,18.482758620689655,21.551724137931036,False
Fordham,27,6,21,.222,3.73,65.25925925925925,72.37037037037037,22.59259259259259,56.77777777777778,.398,5.851851851851852,18.22222222222222,.321,14.222222222222221,20.11111111111111,.707,12.37037037037037,33.77777777777778,12.74074074074074,5.962962962962963,2.888888888888889,15.148148148148149,20.62962962962963,False
Fresno State,34,21,13,.618,5.48,83.38235294117646,77.32352941176471,30.88235294117647,68.97058823529412,.448,8.352941176470589,24.705882352941178,.338,13.264705882352942,21.558823529411764,.615,15.794117647058824,41.26470588235294,20.147058823529413,10.441176470588236,5.4411764705882355,15.470588235294118,19.647058823529413,False
Furman,29,9,20,.310,-8.11,61.724137931034484,67.37931034482759,22.448275862068964,52.44827586206897,.428,3.206896551724138,11.517241379310345,.278,13.620689655172415,20.689655172413794,.658,12.10344827586207,37.06896551724138,11.96551724137931,6.206896551724138,2.0689655172413794,17.724137931034484,19.17241379310345,False
George Mason,27,9,18,.333,-0.57,62.851851851851855,68.51851851851852,22.88888888888889,54.77777777777778,.418,5.2592592592592595,16.48148148148148,.319,11.814814814814815,19.37037037037037,.610,11.62962962962963,32.074074074074076,11.444444444444445,8.037037037037036,3.037037037037037,15.518518518518519,18.962962962962962,False
George Washington NCAA,33,24,9,.727,4.76,73.15151515151516,68.0,25.696969696969695,57.666666666666664,.446,4.393939393939394,13.606060606060606,.323,17.363636363636363,26.757575757575758,.649,14.515151515151516,40.0,14.969696969696969,7.090909090909091,2.6666666666666665,15.545454545454545,21.666666666666668,True
Georgetown,31,16,15,.516,5.99,71.70967741935483,66.19354838709677,26.516129032258064,60.935483870967744,.435,3.032258064516129,10.548387096774194,.287,15.64516129032258,24.774193548387096,.632,17.64516129032258,40.87096774193548,12.580645161290322,11.35483870967742,3.161290322580645,16.29032258064516,20.838709677419356,False
Georgia Southern,28,10,18,.357,-6.92,65.14285714285714,68.28571428571429,23.642857142857142,55.0,.430,6.642857142857143,20.892857142857142,.318,11.214285714285714,17.321428571428573,.647,13.071428571428571,32.32142857142857,12.892857142857142,9.357142857142858,2.142857142857143,19.535714285714285,20.642857142857142,False
Georgia State,28,16,12,.571,-8.90,74.85714285714286,70.0,27.571428571428573,59.214285714285715,.466,6.071428571428571,16.464285714285715,.369,13.642857142857142,18.571428571428573,.735,12.25,35.07142857142857,13.678571428571429,7.035714285714286,3.9285714285714284,14.571428571428571,17.178571428571427,False
Georgia Tech,33,19,14,.576,8.70,76.3030303030303,72.18181818181819,26.727272727272727,60.75757575757576,.440,7.0,21.666666666666668,.323,15.848484848484848,23.21212121212121,.683,14.666666666666666,39.93939393939394,15.212121212121213,7.666666666666667,6.333333333333333,17.848484848484848,15.909090909090908,False
