School,Overall G,Overall W,Overall L,Overall W-L%,Overall SOS,Points Tm.,Points Opp.,Totals FG,Totals FGA,Totals FG%,Totals 3P,Totals 3PA,Totals 3P%,Totals FT,Totals FTA,Totals FT%,Totals ORB,Totals TRB,Totals AST,Totals STL,Totals BLK,Totals TOV,Totals PF,Class
Abilene Christian NCAA,34,27,7,.794,-7.34,73.58823529411765,63.55882352941177,26.38235294117647,56.205882352941174,.469,7.382352941176471,19.41176470588235,.380,13.441176470588236,18.88235294117647,.712,9.558823529411764,32.64705882352941,15.441176470588236,8.735294117647058,2.735294117647059,11.970588235294118,18.676470588235293,True
Air Force,32,14,18,.438,0.24,68.09375,71.6875,25.0625,55.5,.452,7.3125,22.21875,.329,10.65625,15.71875,.678,7.90625,33.65625,13.5625,4.8125,1.78125,13.21875,16.96875,False
Akron,33,17,16,.515,1.09,68.81818181818181,63.84848484848485,24.151515151515152,59.03030303030303,.409,9.0,28.151515151515152,.320,11.515151515151516,16.333333333333332,.705,9.454545454545455,36.484848484848484,12.090909090909092,5.606060606060606,3.212121212121212,11.757575757575758,17.242424242424242,False
Alabama A&M,32,5,27,.156,-8.38,60.5625,71.40625,23.0,56.53125,.407,5.6875,18.0625,.315,8.875,14.15625,.627,9.8125,32.25,12.03125,7.3125,1.5625,15.21875,18.34375,False
Alabama-Birmingham,35,20,15,.571,-1.52,70.57142857142857,67.71428571428571,25.885714285714286,57.22857142857143,.452,6.685714285714286,19.82857142857143,.337,12.114285714285714,18.0,.673,10.485714285714286,36.542857142857144,11.457142857142857,6.228571428571429,2.342857142857143,11.4,16.514285714285716,False
Alabama State,31,12,19,.387,-7.84,67.29032258064517,72.09677419354838,22.967741935483872,56.903225806451616,.404,6.967741935483871,21.70967741935484,.321,14.387096774193548,22.06451612903226,.652,11.774193548387096,35.29032258064516,10.096774193548388,6.548387096774194,3.2903225806451615,14.548387096774194,18.225806451612904,False
Alabama,34,18,16,.529,9.01,72.0,71.55882352941177,25.176470588235293,57.205882352941174,.440,7.176470588235294,21.11764705882353,.340,14.470588235294118,21.735294117647058,.666,11.294117647058824,37.794117647058826,12.294117647058824,4.617647058823529,4.705882352941177,13.676470588235293,16.823529411764707,False
Albany (NY),32,12,20,.375,-6.70,67.1875,69.25,22.75,54.6875,.416,8.5625,24.6875,.347,13.125,17.625,.745,9.1875,33.78125,12.5625,6.09375,2.4375,14.1875,17.6875,False
Alcorn State,31,10,21,.323,-8.97,64.35483870967742,70.7741935483871,22.870967741935484,55.516129032258064,.412,6.806451612903226,20.838709677419356,.327,11.806451612903226,17.516129032258064,.674,10.774193548387096,34.806451612903224,12.612903225806452,7.387096774193548,3.4516129032258065,15.870967741935484,17.677419354838708,False
American,30,15,15,.500,-7.23,72.03333333333333,69.0,26.0,54.833333333333336,.474,6.333333333333333,19.466666666666665,.325,13.7,19.633333333333333,.698,8.366666666666667,33.8,13.4,7.366666666666666,4.366666666666666,12.866666666666667,17.333333333333332,False
Appalachian State,32,11,21,.344,0.10,79.90625,79.34375,27.5,60.5625,.454,9.125,25.4375,.359,15.78125,22.0625,.715,9.6875,35.21875,12.6875,5.34375,2.8125,13.0625,18.28125,False
Arizona State NCAA,34,23,11,.676,6.04,77.58823529411765,73.3529411764706,26.441176470588236,59.1764705882353,.447,7.0588235294117645,21.0,.336,17.647058823529413,25.941176470588236,.680,11.735294117647058,39.73529411764706,13.5,6.264705882352941,3.2058823529411766,13.705882352941176,19.852941176470587,True
Arizona,32,17,15,.531,6.32,70.90625,68.90625,24.8125,58.15625,.427,7.34375,21.84375,.336,13.9375,19.375,.719,10.125,34.84375,12.4375,5.15625,2.28125,11.5625,18.5625,False
Little Rock,31,10,21,.323,-2.07,74.2258064516129,75.90322580645162,26.35483870967742,54.41935483870968,.484,6.645161290322581,18.774193548387096,.354,14.870967741935484,22.677419354838708,.656,7.870967741935484,34.193548387096776,14.290322580645162,5.451612903225806,2.806451612903226,16.225806451612904,20.06451612903226,False
Arkansas-Pine Bluff,32,13,19,.406,-8.18,65.875,70.90625,22.46875,52.65625,.427,6.0625,17.9375,.338,14.875,21.9375,.678,9.90625,33.21875,11.40625,6.75,3.40625,14.9375,19.65625,False
Arkansas State,32,13,19,.406,-1.23,73.71875,77.34375,24.875,59.5,.418,7.40625,22.15625,.334,16.5625,22.53125,.735,12.59375,37.84375,11.34375,5.71875,4.34375,14.0,21.375,False
Arkansas,34,18,16,.529,8.78,75.26470588235294,72.29411764705883,26.264705882352942,58.94117647058823,.446,7.617647058823529,22.08823529411765,.345,15.117647058823529,22.61764705882353,.668,10.147058823529411,33.88235294117647,15.970588235294118,8.117647058823529,5.0588235294117645,13.235294117647058,20.38235294117647,False
Army,32,13,19,.406,-4.73,70.875,72.03125,26.15625,61.125,.428,8.5,26.96875,.315,10.0625,14.71875,.684,8.09375,35.15625,15.59375,6.1875,1.5625,11.75,17.0,False
Auburn NCAA,40,30,10,.750,10.92,79.7,68.75,27.425,60.975,.450,11.35,30.1,.377,13.5,19.0,.711,11.425,34.225,14.3,9.225,4.75,11.65,18.275,True
Austin Peay,33,22,11,.667,-4.41,82.18181818181819,73.12121212121212,29.484848484848484,62.42424242424242,.472,8.121212121212121,21.272727272727273,.382,15.090909090909092,21.363636363636363,.706,12.030303030303031,36.81818181818182,13.757575757575758,7.636363636363637,3.3333333333333335,11.878787878787879,18.060606060606062,False
Ball State,33,16,17,.485,1.21,75.0909090909091,71.57575757575758,26.939393939393938,57.333333333333336,.470,6.121212121212121,18.818181818181817,.325,15.090909090909092,21.484848484848484,.702,9.333333333333334,37.666666666666664,12.909090909090908,6.575757575757576,3.5757575757575757,14.545454545454545,17.545454545454547,False
Baylor NCAA,34,20,14,.588,9.26,71.82352941176471,67.70588235294117,25.558823529411764,57.8235294117647,.442,8.058823529411764,23.61764705882353,.341,12.647058823529411,18.676470588235293,.677,13.235294117647058,37.6764705882353,13.911764705882353,6.147058823529412,4.676470588235294,13.117647058823529,18.705882352941178,True
Belmont NCAA,33,27,6,.818,-2.60,86.9090909090909,73.9090909090909,31.575757575757574,63.45454545454545,.498,10.393939393939394,27.939393939393938,.372,13.363636363636363,18.12121212121212,.737,8.666666666666666,38.63636363636363,19.545454545454547,6.666666666666667,3.787878787878788,11.393939393939394,15.424242424242424,True
Bethune-Cookman,31,14,17,.452,-9.74,73.87096774193549,72.41935483870968,26.870967741935484,61.25806451612903,.439,6.580645161290323,20.483870967741936,.321,13.548387096774194,22.225806451612904,.610,13.387096774193548,41.096774193548384,14.32258064516129,7.548387096774194,3.4838709677419355,16.161290322580644,19.677419354838708,False
Binghamton,33,10,23,.303,-4.69,65.21212121212122,72.0,24.03030303030303,55.81818181818182,.431,8.333333333333334,23.87878787878788,.349,8.818181818181818,13.696969696969697,.644,7.393939393939394,32.121212121212125,9.818181818181818,5.545454545454546,4.606060606060606,12.393939393939394,14.363636363636363,False
Boise State,33,13,20,.394,1.08,71.63636363636364,68.57575757575758,25.606060606060606,54.57575757575758,.469,7.636363636363637,21.666666666666668,.352,12.787878787878787,17.696969696969695,.723,7.333333333333333,30.78787878787879,12.06060606060606,6.0606060606060606,2.0606060606060606,11.484848484848484,17.272727272727273,False
Boston College,31,14,17,.452,7.76,70.83870967741936,72.7741935483871,24.774193548387096,58.32258064516129,.425,7.032258064516129,22.161290322580644,.317,14.258064516129032,20.419354838709676,.698,10.67741935483871,36.74193548387097,12.32258064516129,5.129032258064516,3.3225806451612905,12.193548387096774,16.419354838709676,False
Boston University,33,15,18,.455,-5.39,72.27272727272727,72.33333333333333,27.939393939393938,58.24242424242424,.480,6.696969696969697,19.363636363636363,.346,9.696969696969697,14.181818181818182,.684,9.424242424242424,33.06060606060606,13.545454545454545,6.03030303030303,2.212121212121212,12.878787878787879,17.515151515151516,False
Bowling Green State,34,22,12,.647,0.86,78.47058823529412,73.41176470588235,27.794117647058822,62.76470588235294,.443,8.0,22.41176470588235,.357,14.882352941176471,22.205882352941178,.670,12.0,41.05882352941177,12.558823529411764,6.676470588235294,2.6470588235294117,12.117647058823529,17.529411764705884,False
Bradley NCAA,35,20,15,.571,-0.90,66.54285714285714,65.28571428571429,23.2,53.542857142857144,.433,6.857142857142857,18.65714285714286,.368,13.285714285714286,19.2,.692,8.942857142857143,34.142857142857146,12.085714285714285,5.314285714285714,3.7714285714285714,12.571428571428571,17.62857142857143,True
Brigham Young,32,19,13,.594,3.31,78.96875,76.125,27.4375,58.6875,.468,7.0625,21.375,.330,17.03125,23.4375,.727,8.21875,34.9375,15.0625,6.34375,3.34375,11.0625,19.53125,False
Brown,32,20,12,.625,-3.29,73.59375,68.875,25.15625,56.8125,.443,7.96875,23.28125,.342,15.3125,21.40625,.715,8.15625,36.15625,13.0625,7.53125,3.84375,14.3125,18.75,False
Bryant,30,10,20,.333,-7.66,69.6,77.13333333333334,23.633333333333333,56.0,.422,7.666666666666667,23.6,.325,14.666666666666666,20.6,.712,9.5,32.3,10.633333333333333,5.266666666666667,2.6333333333333333,12.766666666666667,19.166666666666668,False
Bucknell,33,21,12,.636,-2.93,76.78787878787878,73.27272727272727,26.272727272727273,58.42424242424242,.450,9.424242424242424,26.818181818181817,.351,14.818181818181818,19.78787878787879,.749,8.666666666666666,34.96969696969697,15.727272727272727,5.242424242424242,3.515151515151515,12.393939393939394,19.0,False
Buffalo NCAA,36,32,4,.889,2.62,84.36111111111111,70.83333333333333,30.083333333333332,65.11111111111111,.462,9.555555555555555,28.38888888888889,.337,14.63888888888889,21.305555555555557,.687,12.555555555555555,40.833333333333336,16.63888888888889,7.305555555555555,3.888888888888889,12.027777777777779,18.305555555555557,True
Butler,33,16,17,.485,8.10,71.93939393939394,70.81818181818181,26.09090909090909,58.60606060606061,.445,8.848484848484848,25.060606060606062,.353,10.909090909090908,14.787878787878787,.738,8.727272727272727,32.06060606060606,13.151515151515152,5.848484848484849,1.878787878787879,10.878787878787879,17.96969696969697,False
Cal Poly,29,6,23,.207,-3.54,66.55172413793103,75.27586206896552,24.344827586206897,59.13793103448276,.412,7.758620689655173,23.689655172413794,.328,10.10344827586207,15.586206896551724,.648,9.793103448275861,33.62068965517241,10.379310344827585,5.068965517241379,3.413793103448276,11.517241379310345,18.75862068965517,False
Cal State Bakersfield,34,18,16,.529,-2.63,70.94117647058823,70.94117647058823,26.08823529411765,61.529411764705884,.424,6.5,20.08823529411765,.324,12.264705882352942,18.235294117647058,.673,14.294117647058824,37.411764705882355,11.147058823529411,6.411764705882353,3.088235294117647,12.911764705882353,21.970588235294116,False
Cal State Fullerton,34,16,18,.471,-1.14,71.67647058823529,71.0,25.529411764705884,56.205882352941174,.454,5.5,17.323529411764707,.317,15.117647058823529,21.352941176470587,.708,8.147058823529411,36.0,11.970588235294118,5.882352941176471,3.4705882352941178,13.235294117647058,18.794117647058822,False
Cal State Northridge,34,13,21,.382,-3.39,76.5,79.44117647058823,28.470588235294116,61.85294117647059,.460,6.882352941176471,19.058823529411764,.361,12.676470588235293,19.88235294117647,.638,10.352941176470589,35.705882352941174,15.058823529411764,6.617647058823529,4.529411764705882,12.058823529411764,18.852941176470587,False
California Baptist,31,16,15,.516,-4.12,77.51612903225806,72.29032258064517,26.806451612903224,59.96774193548387,.447,9.258064516129032,25.806451612903224,.359,14.64516129032258,18.580645161290324,.788,9.870967741935484,37.774193548387096,11.129032258064516,4.774193548387097,2.7419354838709675,12.225806451612904,20.096774193548388,False
UC-Davis,31,11,20,.355,-1.50,65.74193548387096,68.64516129032258,23.70967741935484,53.96774193548387,.439,6.548387096774194,19.967741935483872,.328,11.774193548387096,16.612903225806452,.709,7.032258064516129,29.967741935483872,12.096774193548388,6.32258064516129,2.2903225806451615,13.290322580645162,19.225806451612904,False
UC-Irvine NCAA,37,31,6,.838,-2.30,72.29729729729729,63.5945945945946,26.675675675675677,58.351351351351354,.457,6.8108108108108105,18.945945945945947,.359,12.135135135135135,17.2972972972973,.702,11.594594594594595,39.75675675675676,12.945945945945946,5.675675675675675,4.135135135135135,11.91891891891892,18.18918918918919,True
UC-Riverside,33,10,23,.303,-3.19,65.24242424242425,69.06060606060606,24.0,54.15151515151515,.443,8.454545454545455,22.515151515151516,.376,8.787878787878787,12.848484848484848,.684,8.666666666666666,31.848484848484848,12.878787878787879,4.96969696969697,1.8181818181818181,12.878787878787879,17.03030303030303,False
UC-Santa Barbara,32,22,10,.688,-5.55,73.4375,66.0625,25.78125,56.84375,.454,6.375,18.5625,.343,15.5,21.65625,.716,11.84375,37.625,13.46875,4.96875,3.3125,11.09375,17.4375,False
University of California,31,8,23,.258,5.42,68.41935483870968,77.0,23.838709677419356,55.96774193548387,.426,6.67741935483871,19.096774193548388,.350,14.064516129032258,19.451612903225808,.723,8.03225806451613,29.032258064516128,10.903225806451612,7.32258064516129,3.193548387096774,11.35483870967742,18.516129032258064,False
Campbell,33,20,13,.606,-4.39,75.60606060606061,70.54545454545455,26.272727272727273,57.75757575757576,.455,9.484848484848484,27.636363636363637,.343,13.575757575757576,17.87878787878788,.759,8.06060606060606,31.818181818181817,14.606060606060606,6.606060606060606,3.1515151515151514,10.212121212121213,15.818181818181818,False
Canisius,32,15,17,.469,-4.85,70.3125,74.25,24.9375,57.3125,.435,8.0,24.71875,.324,12.4375,17.96875,.692,9.375,32.0625,14.5625,6.375,3.375,12.875,19.59375,False
Central Arkansas,33,14,19,.424,-4.81,72.21212121212122,75.6969696969697,24.545454545454547,57.666666666666664,.426,8.363636363636363,23.757575757575758,.352,14.757575757575758,20.21212121212121,.730,9.06060606060606,35.27272727272727,14.030303030303031,6.121212121212121,3.6363636363636362,14.484848484848484,18.515151515151516,False
Central Connecticut State,31,11,20,.355,-6.71,71.12903225806451,76.35483870967742,24.322580645161292,58.74193548387097,.414,6.483870967741935,19.741935483870968,.328,16.0,20.451612903225808,.782,10.709677419354838,35.70967741935484,11.387096774193548,5.548387096774194,3.5483870967741935,13.774193548387096,19.258064516129032,False
Central Florida NCAA,33,24,9,.727,5.58,72.27272727272727,64.48484848484848,24.818181818181817,53.42424242424242,.465,6.9393939393939394,19.03030303030303,.365,15.696969696969697,24.181818181818183,.649,9.545454545454545,36.81818181818182,13.303030303030303,5.7272727272727275,4.545454545454546,11.909090909090908,16.78787878787879,True
Central Michigan,35,23,12,.657,-0.34,82.74285714285715,76.85714285714286,28.314285714285713,62.2,.455,8.714285714285714,23.485714285714284,.371,17.4,25.942857142857143,.671,11.971428571428572,37.74285714285714,13.342857142857143,7.628571428571429,3.057142857142857,12.142857142857142,16.942857142857143,False
Charleston Southern,34,18,16,.529,-4.19,75.70588235294117,69.67647058823529,27.235294117647058,63.411764705882355,.429,9.529411764705882,27.794117647058822,.343,11.705882352941176,17.294117647058822,.677,11.970588235294118,37.55882352941177,14.323529411764707,7.735294117647059,3.235294117647059,12.970588235294118,16.794117647058822,False
Charlotte,29,8,21,.276,-0.89,61.241379310344826,68.6896551724138,20.620689655172413,49.724137931034484,.415,6.586206896551724,21.20689655172414,.311,13.413793103448276,18.06896551724138,.742,6.862068965517241,30.75862068965517,9.931034482758621,4.758620689655173,3.4827586206896552,14.413793103448276,16.896551724137932,False
Chattanooga,32,12,20,.375,-0.76,70.875,74.25,26.03125,58.78125,.443,9.0625,24.84375,.365,9.75,14.28125,.683,8.6875,34.21875,13.0625,4.34375,2.46875,12.78125,17.28125,False
Chicago State,32,3,29,.094,0.67,61.5625,84.6875,22.4375,54.75,.410,4.40625,14.71875,.299,12.28125,18.15625,.676,7.875,31.09375,11.75,6.03125,2.25,16.0,19.53125,False
Cincinnati NCAA,35,28,7,.800,5.50,71.71428571428571,62.68571428571428,24.914285714285715,57.65714285714286,.432,6.628571428571429,19.228571428571428,.345,15.257142857142858,21.65714285714286,.704,12.628571428571428,36.114285714285714,13.314285714285715,6.114285714285714,4.428571428571429,10.428571428571429,16.085714285714285,True
Citadel,30,12,18,.400,0.03,85.1,86.13333333333334,29.966666666666665,67.03333333333333,.447,12.333333333333334,35.86666666666667,.344,12.833333333333334,17.433333333333334,.736,10.733333333333333,36.9,15.4,6.7,3.6666666666666665,12.866666666666667,17.6,False
Clemson,34,20,14,.588,8.99,68.79411764705883,63.94117647058823,24.5,54.61764705882353,.449,6.382352941176471,19.441176470588236,.328,13.411764705882353,18.323529411764707,.732,9.088235294117647,35.411764705882355,12.058823529411764,6.5588235294117645,4.529411764705882,13.235294117647058,16.235294117647058,False
Cleveland State,31,10,21,.323,-1.52,74.19354838709677,78.61290322580645,25.774193548387096,59.16129032258065,.436,9.774193548387096,26.451612903225808,.370,12.870967741935484,18.870967741935484,.682,9.774193548387096,35.25806451612903,14.838709677419354,5.612903225806452,3.129032258064516,13.290322580645162,17.774193548387096,False
Coastal Carolina,34,17,17,.500,-1.94,77.67647058823529,74.11764705882354,26.441176470588236,58.411764705882355,.453,8.352941176470589,22.529411764705884,.371,16.441176470588236,22.88235294117647,.719,11.058823529411764,36.94117647058823,13.264705882352942,6.294117647058823,2.2941176470588234,13.882352941176471,20.323529411764707,False
Colgate NCAA,35,24,11,.686,-3.83,75.65714285714286,70.22857142857143,27.285714285714285,57.0,.479,9.142857142857142,23.285714285714285,.393,11.942857142857143,16.085714285714285,.742,9.2,35.42857142857143,15.457142857142857,6.085714285714285,3.4571428571428573,13.028571428571428,15.628571428571428,True
College of Charleston,33,24,9,.727,-2.95,74.33333333333333,68.63636363636364,26.606060606060606,55.09090909090909,.483,6.878787878787879,20.21212121212121,.340,14.242424242424242,18.636363636363637,.764,7.878787878787879,32.121212121212125,11.727272727272727,6.545454545454546,2.303030303030303,10.515151515151516,14.727272727272727,False
Colorado State,32,12,20,.375,1.41,74.78125,75.1875,27.0625,56.8125,.476,8.09375,22.5625,.359,12.5625,18.09375,.694,8.0,33.75,14.75,6.21875,2.375,11.625,16.3125,False
Colorado,36,23,13,.639,3.60,73.55555555555556,67.47222222222223,25.666666666666668,56.55555555555556,.454,6.388888888888889,19.75,.323,15.833333333333334,21.02777777777778,.753,10.083333333333334,37.55555555555556,13.277777777777779,5.027777777777778,2.9722222222222223,13.305555555555555,17.11111111111111,False
Columbia,28,10,18,.357,-2.14,73.53571428571429,73.28571428571429,27.785714285714285,61.42857142857143,.452,8.464285714285714,23.392857142857142,.362,9.5,13.464285714285714,.706,9.107142857142858,35.17857142857143,15.821428571428571,7.785714285714286,2.7857142857142856,13.071428571428571,19.25,False
Connecticut,33,16,17,.485,4.32,73.81818181818181,71.33333333333333,26.484848484848484,59.36363636363637,.446,7.636363636363637,22.181818181818183,.344,13.212121212121213,19.424242424242426,.680,11.515151515151516,35.36363636363637,12.787878787878787,6.0606060606060606,4.393939393939394,12.93939393939394,19.484848484848484,False
Coppin State,33,8,25,.242,-7.11,64.18181818181819,75.96969696969697,21.515151515151516,55.36363636363637,.389,7.2727272727272725,25.484848484848484,.285,13.878787878787879,20.87878787878788,.665,9.515151515151516,36.90909090909091,9.878787878787879,5.121212121212121,3.484848484848485,16.818181818181817,18.78787878787879,False
Cornell,31,15,16,.484,-2.02,69.3225806451613,71.3225806451613,24.322580645161292,55.0,.442,7.838709677419355,23.580645161290324,.332,12.838709677419354,17.774193548387096,.722,6.161290322580645,32.74193548387097,14.612903225806452,5.838709677419355,3.4516129032258065,13.35483870967742,15.870967741935484,False
