School,Overall G,Overall W,Overall L,Overall W-L%,Overall SOS,Points Tm.,Points Opp.,Totals FG,Totals FGA,Totals FG%,Totals 3P,Totals 3PA,Totals 3P%,Totals FT,Totals FTA,Totals FT%,Totals ORB,Totals TRB,Totals AST,Totals STL,Totals BLK,Totals TOV,Totals PF,Class
Air Force NCAA,31,24,7,.774,2.49,64.19354838709677,54.67741935483871,22.032258064516128,45.58064516129032,.483,8.903225806451612,22.06451612903226,.404,11.225806451612904,15.064516129032258,.745,6.580645161290323,24.612903225806452,14.35483870967742,8.03225806451613,2.161290322580645,10.806451612903226,15.225806451612904,True
Akron,33,23,10,.697,0.13,72.93939393939394,66.06060606060606,25.03030303030303,55.303030303030305,.453,8.0,21.848484848484848,.366,14.878787878787879,20.666666666666668,.720,11.303030303030303,33.81818181818182,16.21212121212121,6.121212121212121,3.090909090909091,12.484848484848484,19.12121212121212,False
Alabama A&M,26,13,13,.500,-10.43,73.73076923076923,72.0,25.73076923076923,61.76923076923077,.417,6.115384615384615,19.53846153846154,.313,16.153846153846153,25.153846153846153,.642,13.653846153846153,39.15384615384615,12.461538461538462,8.884615384615385,6.038461538461538,16.307692307692307,19.192307692307693,False
Alabama-Birmingham NCAA,31,24,7,.774,1.57,74.38709677419355,65.64516129032258,26.516129032258064,58.58064516129032,.453,7.161290322580645,20.870967741935484,.343,14.193548387096774,21.93548387096774,.647,10.870967741935484,31.322580645161292,15.548387096774194,10.870967741935484,3.5806451612903225,12.741935483870968,18.06451612903226,True
Alabama State,30,12,18,.400,-8.58,66.16666666666667,70.56666666666666,22.966666666666665,56.2,.409,5.8,18.633333333333333,.311,14.433333333333334,23.0,.628,13.166666666666666,35.63333333333333,10.266666666666667,5.966666666666667,2.7666666666666666,15.866666666666667,21.3,False
Alabama NCAA,31,18,13,.581,8.08,70.25806451612904,67.54838709677419,24.451612903225808,53.61290322580645,.456,5.612903225806452,16.29032258064516,.345,15.741935483870968,22.225806451612904,.708,12.548387096774194,36.61290322580645,12.225806451612904,6.290322580645161,4.903225806451613,13.580645161290322,13.96774193548387,True
Albany (NY) NCAA,32,21,11,.656,-4.25,68.5625,64.53125,23.21875,51.875,.448,6.96875,18.40625,.379,15.15625,21.3125,.711,10.90625,33.65625,12.59375,6.53125,2.53125,14.09375,18.9375,True
Alcorn State,28,8,20,.286,-8.03,66.0,73.07142857142857,23.285714285714285,55.142857142857146,.422,6.071428571428571,18.785714285714285,.323,13.357142857142858,20.357142857142858,.656,11.321428571428571,35.392857142857146,12.035714285714286,6.964285714285714,3.0357142857142856,18.285714285714285,21.928571428571427,False
American,29,12,17,.414,-4.32,63.793103448275865,67.96551724137932,22.586206896551722,54.241379310344826,.416,5.689655172413793,16.75862068965517,.340,12.931034482758621,18.724137931034484,.691,12.620689655172415,34.724137931034484,13.068965517241379,6.551724137931035,3.0689655172413794,15.586206896551724,18.93103448275862,False
Appalachian State,30,14,16,.467,-4.79,70.0,70.43333333333334,24.366666666666667,56.766666666666666,.429,8.3,23.433333333333334,.354,12.966666666666667,18.333333333333332,.707,12.366666666666667,34.4,14.233333333333333,7.466666666666667,3.7333333333333334,15.166666666666666,18.9,False
Arizona State,28,11,17,.393,7.18,67.07142857142857,69.92857142857143,23.392857142857142,54.285714285714285,.431,5.642857142857143,14.928571428571429,.378,14.642857142857142,20.285714285714285,.722,11.071428571428571,33.107142857142854,14.392857142857142,6.428571428571429,3.2142857142857144,15.071428571428571,20.071428571428573,False
Arizona NCAA,33,20,13,.606,10.09,73.72727272727273,68.6969696969697,27.545454545454547,61.72727272727273,.446,4.303030303030303,13.484848484848484,.319,14.333333333333334,20.21212121212121,.709,13.727272727272727,34.54545454545455,14.909090909090908,9.757575757575758,3.787878787878788,13.242424242424242,16.636363636363637,True
Little Rock,29,14,15,.483,-3.14,64.17241379310344,65.48275862068965,21.96551724137931,53.13793103448276,.413,4.275862068965517,13.482758620689655,.317,15.96551724137931,23.379310344827587,.683,13.310344827586206,34.58620689655172,14.241379310344827,7.724137931034483,2.6206896551724137,15.448275862068966,17.93103448275862,False
Arkansas-Pine Bluff,29,13,16,.448,-10.81,63.06896551724138,63.827586206896555,22.96551724137931,56.3448275862069,.408,5.0344827586206895,15.793103448275861,.319,12.10344827586207,17.79310344827586,.680,10.275862068965518,35.724137931034484,11.344827586206897,7.758620689655173,4.413793103448276,16.275862068965516,19.20689655172414,False
Arkansas State,30,12,18,.400,-1.45,72.96666666666667,75.3,26.3,56.333333333333336,.467,5.733333333333333,16.033333333333335,.358,14.633333333333333,22.233333333333334,.658,11.0,34.833333333333336,13.533333333333333,6.6,2.6,15.366666666666667,18.533333333333335,False
Arkansas NCAA,32,22,10,.688,6.17,73.71875,64.875,26.28125,57.40625,.458,5.59375,16.65625,.336,15.5625,22.5,.692,12.1875,34.9375,15.46875,8.3125,6.0625,13.375,16.90625,True
Army,27,5,22,.185,-5.69,55.22222222222222,66.29629629629629,19.59259259259259,48.925925925925924,.400,5.481481481481482,16.11111111111111,.340,10.555555555555555,15.37037037037037,.687,8.296296296296296,29.88888888888889,11.0,5.666666666666667,1.6296296296296295,15.74074074074074,19.962962962962962,False
Auburn,28,12,16,.429,7.06,65.57142857142857,67.71428571428571,23.357142857142858,53.892857142857146,.433,6.928571428571429,19.464285714285715,.356,11.928571428571429,18.892857142857142,.631,12.392857142857142,33.0,13.5,8.071428571428571,4.214285714285714,15.928571428571429,19.714285714285715,False
Austin Peay,31,17,14,.548,-6.29,71.87096774193549,71.25806451612904,24.677419354838708,54.193548387096776,.455,5.483870967741935,16.387096774193548,.335,17.032258064516128,22.806451612903224,.747,10.516129032258064,32.83870967741935,14.03225806451613,7.0,3.0,14.419354838709678,18.580645161290324,False
Ball State,28,10,18,.357,-0.60,63.535714285714285,65.03571428571429,22.571428571428573,52.964285714285715,.426,5.25,15.357142857142858,.342,13.142857142857142,19.857142857142858,.662,11.678571428571429,33.07142857142857,11.714285714285714,7.392857142857143,3.5714285714285716,14.178571428571429,22.464285714285715,False
Baylor,17,4,13,.235,11.65,63.1764705882353,72.52941176470588,21.58823529411765,54.294117647058826,.398,7.882352941176471,21.176470588235293,.372,12.117647058823529,17.529411764705884,.691,10.0,31.88235294117647,10.941176470588236,6.176470588235294,4.235294117647059,15.235294117647058,20.0,False
Belmont NCAA,31,20,11,.645,-6.72,80.61290322580645,76.0,28.93548387096774,58.67741935483871,.493,8.419354838709678,22.322580645161292,.377,14.32258064516129,20.741935483870968,.691,11.741935483870968,35.45161290322581,16.70967741935484,7.741935483870968,3.5483870967741935,16.225806451612904,19.741935483870968,True
Bethune-Cookman,30,15,15,.500,-10.49,65.4,68.56666666666666,23.533333333333335,55.833333333333336,.421,5.733333333333333,17.566666666666666,.326,12.6,20.466666666666665,.616,11.233333333333333,33.266666666666666,12.3,9.2,2.0,15.266666666666667,19.5,False
Binghamton,29,16,13,.552,-5.52,62.48275862068966,61.48275862068966,21.24137931034483,55.58620689655172,.382,6.172413793103448,20.344827586206897,.303,13.827586206896552,18.655172413793103,.741,11.862068965517242,33.689655172413794,10.10344827586207,7.0,1.6896551724137931,11.89655172413793,19.448275862068964,False
Birmingham-Southern,28,19,9,.679,-8.12,68.64285714285714,64.07142857142857,23.214285714285715,50.285714285714285,.462,7.571428571428571,20.571428571428573,.368,14.642857142857142,21.464285714285715,.682,11.748813146713417,33.142857142857146,13.0,6.321428571428571,1.7857142857142858,12.464285714285714,18.142857142857142,False
Boise State,29,14,15,.483,1.09,72.24137931034483,70.65517241379311,25.655172413793103,58.06896551724138,.442,7.931034482758621,21.689655172413794,.366,13.0,18.275862068965516,.711,10.068965517241379,35.758620689655174,14.241379310344827,5.724137931034483,2.0689655172413794,15.344827586206897,18.275862068965516,False
Boston College NCAA,36,28,8,.778,6.10,74.19444444444444,66.19444444444444,26.36111111111111,54.388888888888886,.485,5.861111111111111,16.25,.361,15.61111111111111,23.13888888888889,.675,12.944444444444445,35.47222222222222,17.75,6.166666666666667,4.472222222222222,13.11111111111111,16.27777777777778,True
Boston University,28,12,16,.429,-3.77,58.92857142857143,59.607142857142854,21.178571428571427,51.714285714285715,.410,5.357142857142857,16.035714285714285,.334,11.214285714285714,16.928571428571427,.662,11.142857142857142,34.25,13.464285714285714,6.678571428571429,3.0,13.428571428571429,17.428571428571427,False
Bowling Green State,30,9,21,.300,0.38,65.93333333333334,71.4,22.2,51.03333333333333,.435,7.133333333333334,18.7,.381,14.4,20.0,.720,8.4,28.266666666666666,13.7,6.666666666666667,1.6333333333333333,16.533333333333335,24.0,False
Bradley NCAA,33,22,11,.667,5.38,71.48484848484848,65.0909090909091,25.696969696969695,58.57575757575758,.439,5.606060606060606,16.696969696969695,.336,14.484848484848484,20.181818181818183,.718,12.696969696969697,37.60606060606061,16.151515151515152,8.909090909090908,4.575757575757576,15.06060606060606,18.606060606060606,True
Brigham Young,29,20,9,.690,3.19,76.17241379310344,71.65517241379311,26.96551724137931,58.3448275862069,.462,6.9655172413793105,17.96551724137931,.388,15.275862068965518,21.379310344827587,.715,11.206896551724139,35.310344827586206,15.931034482758621,6.793103448275862,3.7241379310344827,14.655172413793103,20.06896551724138,False
Brown,27,10,17,.370,-6.66,59.74074074074074,64.44444444444444,20.185185185185187,48.77777777777778,.414,4.925925925925926,17.51851851851852,.281,14.444444444444445,21.88888888888889,.660,9.74074074074074,32.111111111111114,12.518518518518519,7.037037037037037,2.962962962962963,16.074074074074073,17.185185185185187,False
Bucknell NCAA,32,27,5,.844,-2.29,66.0625,55.78125,22.6875,48.75,.465,6.125,15.71875,.390,14.5625,20.9375,.696,9.625,32.25,14.28125,8.71875,1.71875,14.8125,17.53125,True
Buffalo,32,19,13,.594,-1.22,72.40625,70.21875,23.9375,54.625,.438,6.5,17.75,.366,18.03125,24.0,.751,12.65625,33.9375,12.8125,7.9375,2.21875,16.3125,19.65625,False
